Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.01,TEST,134934,0.00,16.40,0,51.57,0.00,0.00,0,0,0
2.01,TEST,134934,0.00,16.40,0,51.59,0.00,0.00,0,0,0
3.02,TEST,134934,0.00,16.41,1,48.65,11.04,537.03,100,20,0
4.02,TEST,135022,3.05,16.42,1,47.84,16.97,811.72,100,34,64
5.02,TEST,135238,6.31,16.42,1,47.67,19.59,933.67,100,45,132
6.03,TEST,135582,9.14,16.43,1,48.76,19.91,970.84,100,54,191
7.03,TEST,136036,11.44,16.43,1,48.21,19.83,956.13,100,62,239
8.05,TEST,136583,13.43,16.44,1,48.71,20.06,976.90,100,69,281
9.05,TEST,137208,15.08,16.44,1,49.46,20.53,1015.31,100,74,316
10.06,TEST,137900,16.59,16.44,1,51.15,13.57,693.91,100,81,347
11.07,TEST,138849,17.74,16.44,1,48.71,19.69,959.26,100,83,372
12.08,TEST,139646,24.57,16.44,1,49.04,19.53,957.70,100,89,515
13.09,TEST,140491,19.75,16.44,1,48.95,20.13,985.26,100,91,414
14.08,TEST,141370,20.48,16.44,1,48.90,19.85,970.67,100,93,429
15.10,TEST,142154,20.23,16.44,1,51.24,0.00,0.00,100,0,424
16.11,TEST,143018,19.17,16.44,0,51.29,0.00,0.00,98,0,402
17.13,TEST,143843,18.43,16.44,1,51.29,0.00,0.00,100,0,386
18.14,TEST,144634,17.93,16.44,1,33.09,0.11,3.77,100,100,376
19.14,TEST,145389,16.84,16.44,1,31.17,0.09,2.87,100,100,353
20.15,TEST,146108,15.95,16.44,1,29.25,0.08,2.40,100,100,334
21.17,TEST,146775,14.94,16.44,1,27.86,0.01,0.17,100,100,313
22.18,TEST,147403,14.06,16.44,1,25.98,0.02,0.44,100,100,294
23.18,TEST,147986,12.91,16.45,1,24.06,0.01,0.22,100,100,270
24.19,TEST,148553,12.86,16.45,1,48.69,19.86,966.82,100,67,269
25.21,TEST,149144,14.12,16.45,1,48.72,20.03,976.04,100,71,296
26.21,TEST,149783,14.42,16.45,1,27.09,-0.00,-0.08,100,100,302
27.21,TEST,150394,13.54,16.46,1,24.96,0.07,1.82,100,100,284
28.22,TEST,150959,12.47,16.46,1,23.27,0.00,0.02,100,100,261
29.24,TEST,151483,11.60,16.46,1,22.15,-0.05,-1.17,100,100,243
30.24,TEST,151969,10.81,16.46,1,19.93,-0.00,-0.08,100,100,226
31.25,TEST,152400,9.76,16.47,0,17.59,0.00,0.00,0,0,204
32.26,TEST,152792,9.06,16.47,1,15.99,-0.05,-0.83,100,100,190
33.27,TEST,153173,9.19,16.48,1,49.09,19.74,969.05,100,54,192
34.27,TEST,153617,11.09,16.48,1,49.48,19.87,983.17,100,60,232
35.28,TEST,154133,12.11,16.48,0,51.24,0.00,0.00,85,0,253
36.29,TEST,154639,11.06,16.49,0,51.31,0.00,0.00,92,0,231
37.30,TEST,155115,10.63,16.49,1,19.59,0.01,0.20,100,100,223
38.32,TEST,155559,9.90,16.49,1,18.03,0.01,0.13,100,100,207
39.32,TEST,155982,9.48,16.50,1,17.36,0.00,0.00,100,100,198
40.32,TEST,156386,9.04,16.50,1,16.78,-0.04,-0.69,100,100,189
41.33,TEST,156770,8.64,16.51,1,16.11,-0.08,-1.22,100,100,181
