Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.02,TEST,267724,0.00,16.40,0,51.03,0.00,0.00,0,0,0
2.03,TEST,267724,0.00,16.40,0,51.01,0.00,0.00,0,0,0
3.03,TEST,267724,0.00,16.41,0,51.05,0.00,0.00,0,0,0
4.04,TEST,267724,0.00,16.42,0,51.01,0.00,0.00,0,0,0
5.04,TEST,267724,0.00,16.43,0,51.03,0.00,0.00,77,0,0
6.05,TEST,267780,2.15,16.44,1,47.72,12.00,572.56,100,27,45
7.06,TEST,267946,4.91,16.44,1,48.16,11.83,569.70,100,34,103
8.06,TEST,268208,6.88,16.45,1,48.37,11.98,579.40,100,41,144
9.07,TEST,268547,8.51,16.45,1,48.97,12.16,595.67,100,46,178
10.09,TEST,268951,9.87,16.46,1,48.78,11.92,581.51,100,50,207
11.10,TEST,269410,10.88,16.46,1,48.99,11.19,548.32,100,54,228
12.11,TEST,269915,12.11,16.46,1,48.79,11.83,577.43,100,58,253
13.12,TEST,270468,13.16,16.47,1,48.71,11.93,581.06,100,62,276
14.13,TEST,271067,13.94,16.47,1,48.71,12.48,607.90,100,65,292
15.14,TEST,271705,15.01,16.47,1,49.67,11.88,589.98,100,68,314
16.15,TEST,272375,15.87,16.47,1,49.30,11.58,570.99,100,71,332
17.16,TEST,273076,16.50,16.47,1,49.11,11.79,578.92,100,73,346
18.18,TEST,273805,17.01,16.47,1,48.41,11.98,579.87,100,75,356
19.20,TEST,274561,17.55,16.47,1,49.20,11.85,583.16,100,77,368
20.22,TEST,275339,18.03,16.48,1,48.99,11.86,580.80,100,79,378
21.23,TEST,276135,17.65,16.48,0,50.69,0.00,0.00,0,0,370
22.23,TEST,276818,12.47,16.48,0,50.75,0.00,0.00,0,0,261
23.23,TEST,277212,7.37,16.48,0,50.76,0.00,0.00,0,0,154
24.24,TEST,277398,1.86,16.49,0,50.76,0.00,0.00,0,0,39
25.25,TEST,277404,0.21,16.50,0,50.80,0.00,0.00,0,0,4
26.26,TEST,277404,0.00,16.50,0,50.76,0.00,0.00,0,0,0
27.26,TEST,277404,0.00,16.51,0,50.83,0.00,0.00,0,0,0
28.27,TEST,277404,0.00,16.52,0,50.82,0.00,0.00,0,0,0
29.28,TEST,277404,0.00,16.53,0,50.75,0.00,0.00,0,0,0
30.29,TEST,277404,0.00,16.54,0,50.75,0.00,0.00,0,0,0
31.29,TEST,277404,0.00,16.54,0,50.82,0.00,0.00,0,0,0
32.30,TEST,277404,0.00,16.55,0,50.80,0.00,0.00,0,0,0
33.30,TEST,277406,0.00,16.56,1,47.63,11.32,539.35,100,22,0
34.30,TEST,277496,2.89,16.57,1,47.95,11.70,561.06,100,28,60
35.30,TEST,277672,4.91,16.57,1,48.06,11.87,570.56,100,34,102
36.32,TEST,277929,6.70,16.58,1,47.79,11.95,570.96,100,40,140
37.34,TEST,278257,8.01,16.58,1,48.69,12.08,587.97,100,44,168
38.35,TEST,278632,9.19,16.59,1,48.13,11.98,576.60,100,48,192
39.36,TEST,279059,10.40,16.59,1,48.16,11.83,569.84,100,52,218
40.37,TEST,279530,11.17,16.60,1,49.04,11.86,581.71,100,55,234
41.37,TEST,279977,9.67,16.60,1,50.15,-3.05,-152.70,100,31,202
42.38,TEST,280437,10.95,16.60,1,48.90,11.99,586.26,100,54,229
43.39,TEST,280932,11.76,16.61,1,48.83,11.91,581.55,100,57,246
44.40,TEST,281457,12.11,16.61,1,50.47,0.00,0.00,100,0,253
45.41,TEST,281965,11.40,16.61,0,50.66,0.00,0.00,80,0,239
46.42,TEST,282440,10.43,16.62,0,50.64,0.00,0.00,0,0,218
47.43,TEST,282857,8.51,16.62,0,50.66,0.00,0.00,0,0,178
48.44,TEST,283154,5.27,16.63,0,50.68,0.00,0.00,0,0,110
49.44,TEST,283342,3.64,16.63,0,50.69,0.00,0.00,0,0,76
50.45,TEST,283434,1.12,16.64,0,50.69,0.00,0.00,0,0,23
51.47,TEST,283449,0.49,16.65,0,50.68,0.00,0.00,0,0,10
52.48,TEST,283449,0.00,16.66,0,50.69,0.00,0.00,0,0,0
53.49,TEST,283449,0.00,16.66,0,50.71,0.00,0.00,0,0,0
54.49,TEST,283449,0.00,16.67,0,50.76,0.00,0.00,0,0,0
55.50,TEST,283449,0.00,16.68,0,50.73,0.00,0.00,0,0,0
56.51,TEST,283449,0.00,16.69,0,50.75,0.00,0.00,20,0,0
57.51,TEST,283505,2.15,16.70,1,47.77,11.77,562.06,100,26,45
58.52,TEST,283648,4.28,16.70,1,47.90,11.73,561.78,100,33,89
59.52,TEST,283884,6.27,16.71,1,48.02,11.84,568.32,100,39,131
60.53,TEST,284194,7.79,16.71,1,48.13,11.90,572.46,100,43,163
61.54,TEST,284560,8.92,16.72,1,48.23,11.82,569.99,100,47,187
62.55,TEST,284970,9.81,16.72,1,48.76,11.91,580.91,100,50,205
63.55,TEST,285418,10.74,16.73,1,48.20,12.15,585.39,100,53,225
64.56,TEST,285906,11.56,16.73,1,48.02,12.18,585.08,100,56,242
65.56,TEST,286429,12.42,16.73,1,48.88,11.63,568.40,100,59,260
66.57,TEST,286980,12.81,16.74,1,48.92,12.16,594.68,100,61,268
67.59,TEST,287557,13.43,16.74,1,49.20,12.25,602.84,100,63,281
68.59,TEST,288156,14.18,16.74,1,48.35,11.58,559.79,100,66,297
69.60,TEST,288775,14.18,16.74,1,48.97,11.49,562.57,100,66,297
70.61,TEST,289407,14.68,16.75,1,48.74,11.75,572.51,100,67,307
71.62,TEST,290050,14.81,16.75,1,48.79,12.12,591.43,100,68,310
72.63,TEST,290709,15.15,16.75,1,48.55,11.55,560.49,100,68,317
73.64,TEST,291382,15.43,16.75,1,48.85,11.76,574.20,100,70,323
74.65,TEST,292022,12.61,16.75,0,50.47,0.00,0.00,0,0,264
75.65,TEST,292351,3.23,16.76,0,50.50,0.00,0.00,0,0,67
76.65,TEST,292388,1.60,16.77,0,50.54,0.00,0.00,0,0,33
77.67,TEST,292388,0.00,16.78,0,50.55,0.00,0.00,0,0,0
78.68,TEST,292388,0.00,16.78,0,50.59,0.00,0.00,0,0,0
79.68,TEST,292388,0.00,16.79,0,50.57,0.00,0.00,0,0,0
80.70,TEST,292388,0.00,16.80,0,50.61,0.00,0.00,0,0,0
