Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.02,TEST,36483,0.00,16.40,0,53.21,0.00,0.00,0,0,0
2.03,TEST,36483,0.00,16.40,0,53.21,0.00,0.00,0,0,0
3.04,TEST,36483,0.00,16.41,0,53.21,0.00,0.00,0,0,0
4.05,TEST,36491,0.00,16.42,0,53.23,0.00,0.00,0,0,0
5.05,TEST,36499,0.27,16.43,0,53.21,0.00,0.00,0,0,5
6.06,TEST,36514,0.87,16.44,0,53.21,0.00,0.00,0,0,18
7.06,TEST,36521,0.87,16.44,0,53.23,0.00,0.00,0,0,18
8.06,TEST,36521,0.00,16.45,0,53.28,0.00,0.00,0,0,0
9.07,TEST,36524,0.00,16.46,0,53.19,0.00,0.00,0,0,0
10.07,TEST,36546,1.24,16.47,0,53.21,0.00,0.00,0,0,25
11.08,TEST,36548,1.24,16.47,0,53.19,0.00,0.00,0,0,25
12.09,TEST,36562,0.33,16.48,0,53.23,0.00,0.00,0,0,6
13.10,TEST,36571,0.27,16.49,0,53.21,0.00,0.00,0,0,5
14.11,TEST,36594,1.39,16.50,0,53.23,0.00,0.00,0,0,29
15.13,TEST,36594,0.00,16.51,0,53.24,0.00,0.00,0,0,0
16.13,TEST,36594,0.00,16.51,0,53.21,0.00,0.00,0,0,0
17.13,TEST,36614,1.39,16.52,0,53.23,0.00,0.00,0,0,29
18.14,TEST,36620,0.00,16.53,0,53.23,0.00,0.00,0,0,0
19.14,TEST,36621,0.00,16.54,0,53.21,0.00,0.00,0,0,0
20.15,TEST,36621,0.00,16.55,0,53.24,0.00,0.00,0,0,0
21.15,TEST,36621,0.00,16.55,0,53.23,0.00,0.00,0,0,0
22.15,TEST,36621,0.00,16.56,0,53.23,0.00,0.00,0,0,0
23.16,TEST,36754,7.13,16.57,1,53.12,0.77,41.06,100,27,149
24.17,TEST,37186,11.68,16.57,1,53.07,0.84,44.79,100,41,245
25.19,TEST,37898,14.12,16.57,1,53.09,0.81,42.79,100,50,296
26.20,TEST,38541,15.22,16.58,1,53.12,0.95,50.25,100,54,319
27.21,TEST,39223,15.95,16.58,1,53.10,0.76,40.20,100,56,334
28.23,TEST,39931,16.42,16.58,1,53.12,0.87,46.37,100,58,344
29.25,TEST,40662,16.92,16.58,1,53.10,0.87,46.25,100,60,355
30.26,TEST,41409,17.28,16.58,1,53.09,0.84,44.65,100,61,362
31.27,TEST,42169,17.46,16.58,1,53.12,0.94,49.99,100,62,366
32.27,TEST,42938,17.74,16.58,1,53.05,0.86,45.62,100,62,372
33.29,TEST,43714,17.84,16.58,1,53.07,0.90,47.66,100,63,374
34.30,TEST,44495,17.93,16.58,1,53.16,0.96,50.92,100,63,376
35.31,TEST,45279,18.13,16.58,1,53.07,0.88,46.70,100,64,380
36.32,TEST,46066,18.03,16.58,1,53.12,0.82,43.51,100,64,378
37.34,TEST,46854,17.93,16.59,1,53.02,0.97,51.21,100,64,376
38.35,TEST,47645,18.13,16.59,1,53.14,0.89,47.13,100,64,380
39.37,TEST,48437,18.13,16.59,1,53.09,0.89,47.14,100,64,380
40.38,TEST,49229,18.13,16.59,1,53.07,0.85,45.16,100,64,380
41.39,TEST,49925,13.43,16.59,0,53.16,0.00,0.00,0,0,281
42.40,TEST,50399,8.71,16.59,0,53.16,0.00,0.00,0,0,182
43.42,TEST,50676,4.52,16.60,0,53.16,0.00,0.00,0,0,94
44.43,TEST,50782,1.12,16.60,0,53.14,0.00,0.00,0,0,23
45.45,TEST,50786,0.00,16.61,0,53.19,0.00,0.00,0,0,0
46.46,TEST,50786,0.00,16.62,0,53.16,0.00,0.00,0,0,0
