Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.01,TEST,90771,0.00,16.40,0,51.82,0.00,0.00,0,0,0
2.02,TEST,90771,0.00,16.40,0,51.80,0.00,0.00,0,0,0
3.03,TEST,90815,1.90,16.41,1,48.35,13.31,643.83,100,25,39
4.03,TEST,90956,4.50,16.42,1,48.34,15.90,768.41,100,36,94
5.04,TEST,91207,6.69,16.42,1,49.25,15.63,769.60,100,43,140
6.04,TEST,91545,8.57,16.43,1,48.44,16.06,777.98,100,49,179
7.05,TEST,91964,10.40,16.43,1,48.94,15.94,779.83,100,55,218
8.06,TEST,92457,11.60,16.44,1,49.06,14.83,727.53,100,59,243
9.07,TEST,93003,12.96,16.44,1,49.32,16.10,793.94,100,63,271
10.09,TEST,93599,13.82,16.44,1,49.27,15.76,776.53,100,66,289
11.09,TEST,94219,14.88,16.44,1,49.60,15.73,780.40,100,69,312
12.09,TEST,94844,15.36,16.44,1,49.71,17.29,859.52,100,72,322
13.10,TEST,95537,16.18,16.45,1,49.78,16.46,819.21,100,74,339
14.12,TEST,96268,17.28,16.45,1,49.38,16.08,793.90,100,78,362
15.13,TEST,97039,17.93,16.45,0,51.47,0.00,0.00,85,0,376
16.13,TEST,97782,16.18,16.45,0,51.50,0.00,0.00,0,0,339
17.14,TEST,98396,9.16,16.45,0,51.56,0.00,0.00,0,0,192
18.16,TEST,98884,44.82,16.45,0,51.57,0.00,0.00,0,0,940
19.16,TEST,99245,7.13,16.46,0,51.57,0.00,0.00,0,0,149
20.17,TEST,99511,5.13,16.46,0,51.59,0.00,0.00,0,0,107
21.17,TEST,99698,3.65,16.47,0,51.61,0.00,0.00,0,0,76
