Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.02,TEST,64533,0.00,16.40,0,53.19,0.00,0.00,0,0,0
2.02,TEST,64676,12.66,16.40,1,52.86,2.38,125.80,100,48,265
3.03,TEST,65541,24.94,16.40,1,52.80,2.76,145.79,100,91,523
4.04,TEST,66730,27.64,16.40,1,52.98,1.37,72.58,100,100,579
5.04,TEST,67821,22.11,16.40,0,53.16,0.00,0.00,0,0,463
6.05,TEST,68651,16.34,16.40,0,53.17,0.00,0.00,0,0,342
7.05,TEST,69247,11.32,16.40,0,53.17,0.00,0.00,0,0,237
8.07,TEST,69634,6.72,16.40,0,53.16,0.00,0.00,0,0,140
9.07,TEST,69834,2.88,16.41,0,53.14,0.00,0.00,0,0,60
10.08,TEST,69877,1.17,16.42,0,53.14,0.00,0.00,0,0,24
11.09,TEST,69877,0.00,16.42,0,53.17,0.00,0.00,0,0,0
12.09,TEST,69877,0.00,16.43,0,53.17,0.00,0.00,0,0,0
