Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.10,RACE,408429,0.00,16.40,0,50.57,0.00,0.00,0,0,0
2.12,RACE,408845,23.36,16.40,1,50.50,0.41,20.55,100,76,490
3.15,RACE,409747,17.84,16.40,1,50.45,0.18,8.93,100,65,374
4.15,RACE,410459,16.10,16.40,1,50.54,0.24,11.88,100,59,337
5.16,RACE,411151,16.03,16.40,1,50.27,1.65,83.00,100,61,336
6.17,RACE,411857,15.95,16.40,1,50.62,0.26,13.36,100,58,334
7.17,RACE,412550,16.50,16.41,1,50.18,1.85,92.89,100,63,346
8.18,RACE,413255,15.72,16.41,1,50.61,0.20,10.12,100,57,329
9.20,RACE,413950,16.42,16.41,1,50.27,1.61,80.89,100,62,344
10.21,RACE,414654,15.65,16.41,1,50.59,0.27,13.76,100,57,328
11.23,RACE,415347,16.34,16.41,1,50.22,1.78,89.49,100,63,342
12.24,RACE,416053,15.65,16.41,1,50.48,0.24,12.32,100,57,328
13.25,RACE,416748,16.76,16.41,1,50.40,1.46,73.38,100,63,351
14.26,RACE,417453,15.65,16.41,1,50.57,0.25,12.49,100,57,328
15.26,RACE,418146,16.67,16.42,1,50.54,1.25,63.22,100,62,349
16.28,RACE,418845,15.22,16.42,1,50.45,0.39,19.42,100,56,319
17.29,RACE,419546,16.75,16.42,1,50.48,0.58,29.23,100,61,351
18.30,RACE,420241,15.29,16.42,1,50.36,1.06,53.53,100,58,320
19.31,RACE,420944,16.34,16.42,1,50.52,0.33,16.62,100,60,342
20.33,RACE,421636,15.65,16.42,1,50.06,1.85,92.76,100,60,328
21.34,RACE,422511,15.43,16.42,1,50.24,1.72,86.20,100,60,323
22.35,RACE,423218,16.34,16.42,1,50.62,0.28,13.92,100,59,342
23.35,RACE,423911,15.43,16.43,1,50.52,1.78,89.97,100,59,323
24.36,RACE,424617,16.26,16.43,1,50.59,0.24,12.19,100,59,341
25.37,RACE,425311,15.43,16.43,1,50.27,1.73,86.72,100,59,323
26.39,RACE,426266,19.98,16.43,0,50.54,0.00,0.00,0,0,419
27.39,RACE,427014,14.61,16.43,0,50.55,0.00,0.00,0,0,306
