Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.02,RACE,572706,16.50,16.40,1,48.55,15.13,734.48,100,80,346
2.03,RACE,573489,17.01,16.40,1,50.54,0.54,27.34,100,61,356
3.04,RACE,574215,16.67,16.40,1,50.54,-0.10,-5.26,100,60,349
4.05,RACE,574941,16.42,16.40,1,50.45,0.26,13.02,100,59,344
5.05,RACE,575665,17.01,16.40,1,50.13,3.51,176.06,100,65,356
6.06,RACE,576391,16.84,16.40,1,50.40,-0.17,-8.82,100,60,353
7.07,RACE,577115,16.34,16.40,1,50.54,0.33,16.83,100,60,342
8.08,RACE,577839,16.76,16.40,1,50.54,-0.16,-8.14,100,60,351
9.09,RACE,578564,16.67,16.40,1,50.31,0.09,4.43,100,60,349
10.10,RACE,579288,17.01,16.40,1,50.40,2.26,113.64,100,63,356
11.12,RACE,580014,16.84,16.41,1,50.45,-0.09,-4.79,100,60,353
12.13,RACE,580738,16.34,16.41,1,50.29,0.67,33.49,100,61,342
13.13,RACE,581461,16.59,16.41,1,49.90,2.76,137.48,100,66,347
14.14,RACE,582187,16.75,16.41,1,50.43,-0.04,-2.02,100,61,351
15.15,RACE,582911,16.50,16.41,1,50.43,0.26,13.31,100,60,346
16.16,RACE,583636,16.59,16.41,1,50.47,-0.05,-2.27,100,60,347
17.17,RACE,584362,16.42,16.41,1,50.43,0.42,21.23,100,60,344
18.17,RACE,585087,16.67,16.41,1,50.52,-0.09,-4.45,100,60,349
19.18,RACE,585812,16.42,16.41,1,50.34,0.36,18.02,100,60,344
20.19,RACE,586536,16.76,16.42,1,50.57,-0.27,-13.70,100,60,351
21.20,RACE,587261,16.34,16.42,1,50.48,0.31,15.55,100,60,342
22.21,RACE,587985,16.34,16.42,1,50.52,0.30,14.95,100,60,342
23.21,RACE,588882,23.04,16.42,0,50.43,0.00,0.00,0,0,483
24.21,RACE,589755,17.28,16.42,0,50.48,0.00,0.00,0,0,362
25.22,RACE,590392,12.29,16.42,0,50.45,0.00,0.00,0,0,257
26.22,RACE,590819,7.66,16.42,0,50.52,0.00,0.00,0,0,160
