Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.02,RACE,471328,0.00,16.40,0,50.52,0.00,0.00,0,0,0
2.03,RACE,471328,0.00,16.40,0,50.59,0.00,0.00,5,0,0
3.04,RACE,472096,18.13,16.41,1,51.80,-3.55,-183.79,100,43,380
4.05,RACE,472816,16.59,16.41,1,50.66,0.11,5.47,100,60,347
5.05,RACE,473533,16.18,16.41,1,50.32,1.29,64.82,100,62,339
6.05,RACE,474252,16.76,16.41,1,50.54,0.13,6.57,100,61,351
7.06,RACE,474970,16.10,16.41,1,50.55,0.50,25.23,100,59,337
8.07,RACE,475688,16.93,16.41,1,50.32,2.03,102.11,100,64,355
9.08,RACE,476407,16.34,16.41,1,50.47,0.17,8.73,100,59,342
10.09,RACE,477125,16.26,16.41,1,50.13,1.98,99.11,100,63,341
11.10,RACE,477846,16.84,16.41,1,50.40,0.33,16.78,100,61,353
12.11,RACE,478565,16.26,16.41,1,50.34,0.27,13.69,100,59,341
13.11,RACE,479282,16.76,16.42,1,50.24,2.02,101.33,100,64,351
14.12,RACE,480001,16.50,16.42,1,50.48,0.25,12.52,100,60,346
15.13,RACE,480719,16.10,16.42,1,50.27,1.27,63.64,100,61,337
16.14,RACE,481439,16.76,16.42,1,50.54,0.15,7.58,100,61,351
17.14,RACE,482157,16.10,16.42,1,50.41,0.39,19.86,100,59,337
18.15,RACE,482875,16.59,16.42,1,50.29,1.87,94.24,100,63,347
19.15,RACE,483595,16.42,16.42,1,50.45,0.23,11.80,100,60,344
20.16,RACE,484314,16.03,16.42,1,50.29,0.90,45.46,100,60,336
21.18,RACE,485033,16.84,16.42,1,50.40,0.50,24.95,100,61,353
22.19,RACE,485753,16.59,16.43,1,50.47,0.28,14.18,100,60,347
23.20,RACE,486645,23.87,16.43,0,50.54,0.00,0.00,0,0,500
24.22,RACE,487554,18.13,16.42,0,50.48,0.00,0.00,0,0,380
25.23,RACE,488356,11.76,16.43,0,50.54,0.00,0.00,0,0,246
26.24,RACE,488762,7.23,16.43,0,50.55,0.00,0.00,0,0,151
27.25,RACE,488983,3.41,16.44,0,50.55,0.00,0.00,0,0,71
28.28,RACE,489043,1.23,16.44,0,50.52,0.00,0.00,0,0,25
