Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.01,RACE,428035,0.00,16.40,0,50.57,0.00,0.00,0,0,0
2.01,RACE,428143,20.23,16.40,1,48.65,14.79,719.77,100,95,424
3.03,RACE,429103,19.07,16.40,1,50.52,0.33,16.77,100,70,399
4.03,RACE,429845,16.59,16.40,1,50.57,0.24,11.93,100,61,347
5.04,RACE,430555,16.67,16.40,1,50.43,0.21,10.69,100,60,349
6.07,RACE,431265,16.34,16.41,1,50.41,0.23,11.80,100,59,342
7.07,RACE,431975,16.10,16.41,1,50.45,0.18,9.23,100,59,337
8.09,RACE,432685,16.10,16.41,1,50.43,0.24,12.15,100,59,337
9.09,RACE,433394,16.10,16.41,1,50.55,0.15,7.48,100,58,337
10.10,RACE,434104,16.03,16.41,1,50.61,0.25,12.40,100,58,336
11.10,RACE,434813,15.87,16.41,1,50.52,0.28,13.89,100,58,332
12.13,RACE,435523,15.72,16.41,1,50.41,0.57,28.73,100,58,329
13.14,RACE,436232,15.80,16.41,1,50.38,0.67,33.60,100,58,331
14.15,RACE,436942,15.65,16.42,1,50.41,0.93,46.63,100,59,328
15.17,RACE,437653,15.65,16.42,1,50.31,1.23,62.08,100,59,328
16.18,RACE,438364,15.65,16.42,1,50.45,0.83,41.62,100,59,328
17.19,RACE,439072,15.58,16.42,1,50.32,0.93,46.60,100,59,326
18.21,RACE,439784,15.65,16.42,1,50.22,1.06,53.08,100,59,328
19.22,RACE,440494,15.65,16.42,1,50.41,1.08,54.39,100,59,328
20.23,RACE,441206,15.72,16.42,1,50.45,0.65,32.59,100,58,329
21.24,RACE,442025,24.94,16.42,0,50.52,0.00,0.00,0,0,523
22.25,RACE,442976,18.96,16.42,0,50.55,0.00,0.00,0,0,397
23.25,RACE,443683,13.77,16.42,0,50.55,0.00,0.00,0,0,288
24.26,RACE,444172,9.06,16.43,0,50.52,0.00,0.00,0,0,190
25.27,RACE,444513,4.07,16.43,0,50.57,0.00,0.00,0,0,85
26.29,RACE,444598,1.11,16.44,0,50.55,0.00,0.00,0,0,23
27.31,RACE,444598,0.00,16.45,0,50.55,0.00,0.00,0,0,0
