Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.02,RACE,444598,0.00,16.40,0,50.55,0.00,0.00,0,0,0
2.03,RACE,444655,14.55,16.40,0,48.72,13.17,641.50,91,74,305
3.03,RACE,445524,17.10,16.40,1,50.75,0.26,13.45,100,62,358
4.04,RACE,446238,15.87,16.40,1,50.48,0.63,31.70,100,59,332
5.05,RACE,446955,16.50,16.41,1,50.43,0.24,12.05,100,60,346
6.07,RACE,447669,16.34,16.41,1,50.18,2.17,108.70,100,63,342
7.07,RACE,448386,16.10,16.41,1,50.57,0.32,16.03,100,58,337
8.08,RACE,449101,16.50,16.41,1,50.55,0.17,8.49,100,60,346
9.09,RACE,449814,16.67,16.41,1,50.34,1.80,90.36,100,64,349
10.10,RACE,450531,15.95,16.41,1,50.45,0.36,18.11,100,59,334
11.11,RACE,451248,16.67,16.41,1,50.54,0.25,12.38,100,61,349
12.13,RACE,451961,16.92,16.41,1,50.27,2.12,106.73,100,64,355
13.14,RACE,452680,16.18,16.41,1,50.59,0.26,13.00,100,59,339
14.15,RACE,453394,16.75,16.42,1,50.47,0.24,12.16,100,61,351
15.16,RACE,454109,15.95,16.42,1,50.32,1.02,51.13,100,60,334
16.17,RACE,454823,16.03,16.42,1,50.48,0.24,12.32,100,58,336
17.18,RACE,455539,16.75,16.42,1,50.43,0.15,7.46,100,61,351
18.19,RACE,456252,16.03,16.42,1,50.36,1.26,63.40,100,61,336
19.20,RACE,456969,16.26,16.42,1,50.47,0.25,12.62,100,59,341
20.21,RACE,457684,16.75,16.42,1,50.29,1.45,72.92,100,63,351
21.22,RACE,458397,15.95,16.42,1,50.17,1.77,88.94,100,62,334
22.24,RACE,459114,16.03,16.43,1,50.43,0.37,18.56,100,59,336
23.25,RACE,459829,16.59,16.43,1,50.50,0.26,12.93,100,60,347
24.26,RACE,460542,16.42,16.43,1,50.29,1.71,85.79,100,63,344
25.27,RACE,461257,15.87,16.43,1,50.47,0.61,30.99,100,59,332
26.28,RACE,461975,16.59,16.43,1,50.54,0.27,13.80,100,61,347
27.29,RACE,462688,16.42,16.43,1,50.18,2.39,120.09,100,64,344
28.30,RACE,463406,16.34,16.43,1,50.31,0.24,12.17,100,59,342
29.31,RACE,464119,16.59,16.43,1,50.18,1.66,83.41,100,63,347
30.32,RACE,464837,16.03,16.43,1,50.54,0.38,19.25,100,59,336
31.33,RACE,465553,16.67,16.44,1,50.43,0.18,9.03,100,60,349
32.34,RACE,466265,16.50,16.44,1,50.31,1.57,78.93,100,63,346
33.35,RACE,466980,15.95,16.44,1,49.99,1.33,66.34,100,61,334
34.36,RACE,467698,16.50,16.44,1,50.45,0.29,14.88,100,60,346
35.38,RACE,468412,16.84,16.44,1,50.43,1.14,57.29,100,63,353
36.40,RACE,469573,19.98,16.44,0,50.52,0.00,0.00,0,0,419
37.41,RACE,470318,14.49,16.44,0,50.54,0.00,0.00,0,0,303
38.42,RACE,470839,9.67,16.44,0,50.54,0.00,0.00,0,0,202
39.43,RACE,471163,5.49,16.45,0,50.54,0.00,0.00,0,0,115
40.45,RACE,471311,1.92,16.45,0,50.54,0.00,0.00,0,0,40
41.46,RACE,471328,0.00,16.46,0,50.55,0.00,0.00,0,0,0
42.49,RACE,471328,0.00,16.47,0,50.55,0.00,0.00,0,0,0
