Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.01,RACE,822265,0.00,16.29,0,48.07,0.00,0.00,0,0,0
2.02,RACE,822265,0.00,16.30,0,48.09,0.00,0.00,0,0,0
3.04,RACE,822269,0.00,16.31,0,47.07,2.02,95.08,82,9,0
4.05,RACE,822308,1.17,16.32,1,47.39,1.47,69.66,100,9,24
5.06,RACE,822393,2.95,16.32,1,44.31,18.01,798.18,100,37,61
6.07,RACE,822599,6.08,16.33,1,44.66,19.47,869.57,100,48,127
7.08,RACE,822921,8.44,16.33,1,44.15,19.78,873.11,100,56,177
8.09,RACE,823341,10.46,16.34,1,43.85,20.05,879.30,100,63,219
9.10,RACE,823843,12.38,16.34,1,45.54,20.11,915.81,100,70,259
10.12,RACE,824425,14.24,16.34,1,45.06,19.71,888.37,100,77,298
11.12,RACE,825079,15.80,16.35,1,44.91,20.02,899.26,100,83,331
12.12,RACE,825804,17.37,16.35,1,44.29,19.95,883.78,100,89,364
13.13,RACE,826591,18.64,16.35,1,44.43,20.11,893.66,100,94,390
14.14,RACE,827430,19.86,16.35,1,44.38,19.65,872.05,100,98,416
15.15,RACE,828313,20.48,16.35,1,45.89,17.09,784.29,100,100,429
16.15,RACE,829218,20.73,16.35,1,45.47,15.91,723.43,100,100,434
17.16,RACE,830133,20.86,16.34,0,45.01,15.63,703.58,90,100,437
18.18,RACE,831032,19.63,16.34,0,47.74,0.00,0.00,0,0,411
19.19,RACE,831850,17.46,16.34,0,47.77,0.00,0.00,0,0,366
20.19,RACE,832571,15.87,16.35,0,46.23,12.95,598.53,71,77,332
21.20,RACE,833244,15.15,16.35,0,46.53,9.39,437.06,54,71,317
22.21,RACE,833904,15.08,16.35,0,46.89,8.55,400.94,45,68,316
23.21,RACE,834549,14.61,16.35,0,46.97,4.88,229.19,24,62,306
24.23,RACE,835171,14.12,16.35,0,45.63,13.56,618.76,74,71,296
25.24,RACE,835931,13.65,16.35,0,46.88,6.44,302.03,37,61,286
26.24,RACE,836520,13.65,16.36,1,44.92,19.96,896.82,100,75,286
27.25,RACE,837120,13.65,16.36,1,45.42,20.04,910.07,100,75,286
28.26,RACE,837729,14.12,16.36,1,45.49,19.78,899.64,100,77,296
29.26,RACE,838351,14.55,16.36,1,44.61,19.71,879.05,100,79,305
