Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.03,RACE,337470,0.00,15.06,0,54.36,0.00,0.00,0,0,0
2.05,RACE,337470,0.00,15.13,0,54.40,0.00,0.00,0,0,0
3.07,RACE,337481,0.27,15.19,0,53.75,2.33,125.02,999,9,5
4.09,RACE,337524,1.24,15.26,0,53.39,1.76,94.18,999,9,26
5.11,RACE,337599,2.00,15.32,0,53.10,2.44,129.40,999,12,41
6.13,RACE,337739,2.94,15.37,0,53.15,3.48,184.82,999,17,61
7.15,RACE,337887,3.70,15.43,0,53.15,4.08,217.03,999,21,77
8.19,RACE,338067,4.46,15.48,0,53.10,4.62,245.53,999,23,93
9.21,RACE,338279,5.18,15.53,0,53.15,5.23,278.10,999,27,108
10.23,RACE,338525,6.02,15.58,0,53.03,5.89,312.49,999,30,126
11.25,RACE,338804,6.72,15.62,0,52.99,6.41,339.78,999,33,140
12.28,RACE,339110,7.27,15.67,0,53.14,6.83,362.87,999,35,152
13.30,RACE,339446,8.05,15.71,0,52.58,7.42,390.34,999,37,168
14.32,RACE,339813,8.82,15.75,0,52.45,8.06,422.87,999,41,185
15.34,RACE,340214,9.56,15.78,0,52.87,8.63,456.29,999,44,200
16.35,RACE,340646,10.21,15.81,0,52.78,9.19,485.06,999,47,214
17.37,RACE,341106,10.77,15.85,0,53.89,9.65,520.22,999,49,225
18.39,RACE,341592,11.40,15.88,0,52.36,10.14,530.85,999,52,239
19.41,RACE,342108,12.15,15.90,0,52.69,10.72,564.74,999,55,254
20.44,RACE,342650,12.76,15.93,0,52.60,11.16,586.76,999,57,267
21.46,RACE,343359,13.38,15.94,0,52.16,11.69,609.80,999,60,280
22.51,RACE,343957,14.06,15.96,0,52.22,12.24,638.94,999,63,294
23.54,RACE,344582,14.61,15.98,0,53.51,12.72,680.81,999,65,306
24.58,RACE,345233,15.15,16.00,0,52.33,13.19,690.13,999,67,317
25.60,RACE,345907,15.65,16.01,0,52.27,13.56,709.07,999,69,328
26.64,RACE,346606,16.42,16.02,0,52.06,14.16,737.11,999,72,344
27.67,RACE,347329,16.84,16.03,0,52.92,7.63,403.89,999,67,353
28.69,RACE,348052,16.26,16.04,0,53.60,1.70,90.91,999,59,341
29.73,RACE,348746,15.65,16.06,0,52.79,10.20,538.29,83,66,328
30.74,RACE,349361,3.22,16.08,0,53.95,0.00,0.00,0,0,67
31.76,RACE,349381,0.34,16.15,0,53.91,0.00,0.00,0,0,7
32.80,RACE,349383,0.34,16.23,0,53.96,0.00,0.00,0,0,7
33.82,RACE,349385,0.00,16.31,0,53.93,0.00,0.00,0,0,0
34.84,RACE,349386,0.00,16.40,0,54.02,0.00,0.00,0,0,0
35.87,RACE,349389,0.00,16.48,0,54.04,0.00,0.00,0,0,0
36.89,RACE,349390,0.00,16.56,0,54.02,0.00,0.00,0,0,0
37.92,RACE,349391,0.00,16.64,0,54.02,0.00,0.00,0,0,0
