Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.08,RACE,7351,0.00,16.40,0,52.37,0.00,0.00,0,0,0
2.08,RACE,7352,0.00,16.40,0,52.37,0.00,0.00,0,0,0
3.10,RACE,7353,0.00,16.41,0,52.37,0.00,0.00,0,0,0
4.10,RACE,7355,0.00,16.42,0,52.37,0.00,0.00,0,0,0
5.11,RACE,7355,0.00,16.43,0,52.35,0.00,0.00,0,0,0
6.11,RACE,7356,0.00,16.44,0,52.37,0.00,0.00,0,0,0
7.11,RACE,7357,0.00,16.44,0,52.37,0.00,0.00,0,0,0
8.12,RACE,7358,0.00,16.45,0,52.37,0.00,0.00,0,0,0
9.12,RACE,7364,0.00,16.46,0,49.29,7.70,379.51,40,17,0
10.13,RACE,7432,2.20,16.47,0,49.45,7.49,370.24,42,21,46
11.14,RACE,7575,4.09,16.47,0,48.97,12.02,588.52,67,32,85
12.15,RACE,7807,6.37,16.48,1,48.67,19.75,961.50,100,47,133
13.16,RACE,8140,8.68,16.48,1,47.90,19.70,943.67,100,54,182
14.17,RACE,8569,10.84,16.49,1,48.27,19.64,948.09,100,61,227
15.17,RACE,9080,12.57,16.49,1,48.56,19.90,966.35,100,67,263
16.17,RACE,9667,14.30,16.49,1,48.32,20.30,980.92,100,73,299
17.18,RACE,10321,15.57,16.50,1,48.74,20.16,982.76,100,78,326
18.18,RACE,11025,16.50,16.50,0,48.64,18.00,875.59,97,79,346
19.18,RACE,11754,16.84,16.50,0,49.18,15.60,767.37,85,77,353
20.20,RACE,12503,17.65,16.50,0,49.06,15.37,754.07,83,80,370
21.21,RACE,13269,17.28,16.50,0,51.99,0.00,0.00,0,0,362
22.23,RACE,14032,17.55,16.50,0,50.20,9.84,493.83,53,75,368
23.24,RACE,14774,16.75,16.50,0,52.03,0.00,0.00,0,0,351
24.25,RACE,15491,16.18,16.50,0,52.07,0.00,0.00,0,0,339
25.26,RACE,16179,15.43,16.50,0,52.03,0.04,1.87,31,7,323
26.26,RACE,16848,15.36,16.51,0,49.09,15.20,746.21,82,72,322
27.28,RACE,17531,16.26,16.51,0,48.28,14.83,716.15,83,75,341
28.29,RACE,18249,16.75,16.51,0,50.18,13.79,691.94,77,76,351
29.31,RACE,18992,16.84,16.51,1,51.86,0.77,40.14,100,58,353
30.31,RACE,19715,16.34,16.51,1,50.11,10.03,502.83,100,70,342
31.31,RACE,20438,16.59,16.51,1,51.26,3.73,191.03,100,63,347
32.32,RACE,21160,16.67,16.51,1,51.36,5.46,280.44,100,66,349
33.35,RACE,21881,16.59,16.51,1,50.48,6.92,349.39,100,67,347
34.37,RACE,22603,16.50,16.51,1,51.03,4.82,245.75,100,65,346
35.37,RACE,23324,16.59,16.52,1,50.61,7.32,370.39,100,67,347
36.38,RACE,24046,16.42,16.52,1,50.68,6.92,350.83,100,67,344
37.40,RACE,24767,16.42,16.52,1,50.31,7.26,365.18,100,68,344
38.41,RACE,25493,16.76,16.52,1,51.89,0.88,45.77,100,59,351
39.42,RACE,26224,17.10,16.52,0,49.23,16.72,823.04,90,80,358
40.43,RACE,26984,17.46,16.52,0,49.60,13.37,662.94,67,77,366
41.44,RACE,27744,17.19,16.52,0,51.47,3.35,172.47,44,66,360
42.46,RACE,28505,17.74,16.52,0,49.18,13.23,650.81,72,78,372
43.47,RACE,29488,17.93,16.52,0,51.87,0.00,0.00,0,0,376
44.48,RACE,30257,17.19,16.52,0,51.93,0.00,0.00,0,0,360
45.49,RACE,31011,17.28,16.52,0,50.48,4.24,214.20,36,70,362
46.50,RACE,31766,16.92,16.52,0,51.98,0.00,0.00,0,0,355
47.52,RACE,32512,17.37,16.52,0,49.52,13.97,691.77,76,78,364
48.52,RACE,33268,17.46,16.53,0,49.53,13.12,649.87,71,77,366
49.54,RACE,34042,17.84,16.53,0,49.67,13.16,653.46,65,78,374
50.55,RACE,34819,17.93,16.53,0,50.06,10.78,539.46,65,77,376
51.57,RACE,35602,17.93,16.53,0,50.11,8.87,444.50,48,74,376
52.57,RACE,36406,18.85,16.53,0,49.08,15.67,769.20,85,85,395
53.58,RACE,37235,19.29,16.53,0,49.11,14.50,712.21,81,85,404
54.59,RACE,38075,18.43,16.53,0,51.87,0.00,0.00,0,0,386
55.61,RACE,38895,18.74,16.53,0,49.22,12.69,624.60,71,82,393
56.62,RACE,39711,18.85,16.53,0,49.04,15.18,744.33,84,84,395
57.63,RACE,40540,19.29,16.53,0,49.22,14.89,732.88,85,86,404
58.65,RACE,41387,19.63,16.53,0,48.07,16.45,790.75,90,88,411
59.65,RACE,42248,19.51,16.53,0,48.90,13.05,638.34,72,85,409
60.67,RACE,43105,19.51,16.53,0,49.73,12.92,642.46,72,84,409
61.68,RACE,43944,19.40,16.53,0,49.06,13.69,671.46,74,85,406
62.69,RACE,44770,18.53,16.53,0,51.78,0.00,0.00,0,0,388
63.70,RACE,45559,17.19,16.53,0,51.80,0.00,0.00,0,0,360
