Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.15,RACE,1927,1.27,16.40,0,47.51,11.64,552.97,80,22,26
2.16,RACE,2040,3.89,16.40,1,47.18,17.65,832.42,100,37,81
3.16,RACE,2284,6.97,16.41,1,48.30,20.05,968.41,100,48,146
4.17,RACE,2641,9.19,16.41,1,46.35,19.86,920.58,100,56,192
5.19,RACE,3094,11.28,16.42,1,47.60,19.71,938.11,100,63,236
6.19,RACE,3626,13.16,16.42,1,47.65,19.31,920.09,100,69,276
7.20,RACE,4222,14.42,16.42,1,46.81,20.08,940.00,100,74,302
8.22,RACE,4885,15.87,16.42,1,47.86,19.99,956.71,100,79,332
9.22,RACE,5598,16.75,16.43,1,49.45,10.41,514.77,100,60,351
10.23,RACE,6317,17.19,16.43,1,47.67,14.57,694.52,100,87,360
11.23,RACE,7036,17.28,16.43,1,48.06,11.51,553.02,100,88,362
12.24,RACE,7755,17.37,16.43,1,47.00,14.26,670.08,100,88,364
13.24,RACE,8474,15.29,16.43,1,50.15,0.52,26.03,100,53,320
14.26,RACE,9187,16.26,16.43,1,30.04,0.03,0.93,100,100,341
15.26,RACE,9880,15.50,16.43,1,29.06,-0.02,-0.55,100,100,325
16.26,RACE,10509,11.81,16.43,0,21.46,0.00,0.00,0,0,247
