Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.01,COMP,9,0.00,16.98,0,47.32,8.36,395.60,44,19,0
2.03,COMP,241,3.50,16.99,1,46.61,12.09,563.51,100,28,73
3.03,COMP,413,4.80,17.00,1,47.65,11.85,564.65,100,33,100
4.03,COMP,657,6.60,17.00,1,47.46,12.02,570.47,100,38,138
5.04,COMP,971,8.20,17.01,1,48.35,11.71,566.18,100,43,172
6.04,COMP,1344,9.60,17.01,1,48.42,11.86,574.26,100,47,201
7.05,COMP,1770,10.70,17.02,1,48.56,12.12,588.55,100,51,224
8.06,COMP,2244,11.80,17.02,1,49.29,12.04,593.45,100,54,247
9.08,COMP,2761,12.80,17.02,1,47.99,11.94,573.00,100,57,268
10.09,COMP,3321,13.70,17.03,1,49.13,12.11,594.96,100,60,287
11.11,COMP,3917,14.60,17.03,1,48.72,11.96,582.69,100,63,306
12.14,COMP,4547,15.40,17.03,1,48.06,12.14,583.45,100,65,323
13.16,COMP,5209,16.10,17.03,1,48.79,11.83,577.19,100,68,337
14.17,COMP,5900,16.80,17.03,1,48.25,11.76,567.42,100,71,352
15.19,COMP,6804,17.60,17.03,1,47.95,12.06,578.28,100,73,369
16.22,COMP,7554,18.20,17.03,1,48.69,12.06,587.20,100,75,381
17.24,COMP,8319,18.20,17.03,1,49.69,6.33,314.54,100,68,381
18.26,COMP,9085,18.20,17.03,1,49.74,7.03,349.67,100,69,381
19.27,COMP,9849,18.20,17.03,1,49.67,6.31,313.42,100,68,381
20.28,COMP,10615,18.20,17.03,1,49.36,9.13,450.66,100,72,381
21.31,COMP,11380,18.20,17.03,1,49.85,6.22,310.07,100,67,381
22.33,COMP,12146,18.20,17.03,1,50.04,4.93,246.70,100,67,381
23.35,COMP,12911,18.30,17.04,1,48.65,9.40,457.31,100,73,383
24.36,COMP,13677,18.20,17.04,1,49.96,5.40,269.78,100,67,381
25.37,COMP,14442,18.20,17.04,1,49.99,4.63,231.45,100,66,381
26.40,COMP,15208,18.20,17.04,1,50.13,3.78,189.49,100,65,381
27.41,COMP,15973,18.20,17.04,1,49.94,5.36,267.68,100,67,381
28.43,COMP,16739,18.20,17.04,1,49.64,7.05,349.96,100,71,381
29.44,COMP,17504,18.10,17.04,1,49.85,5.82,290.13,100,68,379
30.46,COMP,18270,18.20,17.04,1,49.92,5.53,276.06,100,67,381
31.48,COMP,19037,18.20,17.04,1,50.31,6.58,331.04,100,69,381
32.51,COMP,19802,18.20,17.04,1,49.78,5.83,290.22,100,67,381
33.53,COMP,20567,18.20,17.04,1,49.22,8.25,406.07,100,72,381
34.54,COMP,21332,18.20,17.04,1,50.11,3.39,169.87,100,65,381
35.56,COMP,22098,18.20,17.04,1,49.50,8.18,404.91,100,70,381
36.58,COMP,22863,18.20,17.04,1,49.90,4.98,248.50,100,67,381
37.59,COMP,23820,18.20,17.04,1,49.29,6.83,336.65,100,69,381
38.61,COMP,24586,18.20,17.04,1,49.23,8.94,440.12,100,72,381
39.62,COMP,25351,18.20,17.04,1,50.10,4.00,200.40,100,65,381
40.64,COMP,26117,18.20,17.04,1,50.11,5.09,255.06,100,66,381
41.66,COMP,26882,18.10,17.04,1,49.73,6.51,323.74,100,68,379
42.70,COMP,27648,18.20,17.04,1,49.34,6.05,298.51,100,68,381
43.71,COMP,28413,18.20,17.04,1,49.81,3.60,179.32,100,65,381
44.72,COMP,29178,18.20,17.04,1,50.01,4.50,225.05,100,65,381
45.74,COMP,29944,18.20,17.04,1,49.44,7.67,379.20,100,71,381
46.75,COMP,30709,18.20,17.04,1,49.50,7.19,355.90,100,70,381
47.77,COMP,31475,18.20,17.04,1,50.34,4.89,246.16,100,67,381
48.78,COMP,32240,18.20,17.04,1,49.53,6.33,313.52,100,68,381
49.80,COMP,33006,18.20,17.04,1,49.43,7.61,376.16,100,69,381
50.81,COMP,33772,18.20,17.04,1,49.92,4.70,234.62,100,67,381
51.83,COMP,34536,18.20,17.04,1,49.62,7.25,359.75,100,69,381
52.83,COMP,35301,18.20,17.05,1,50.10,4.43,221.94,100,65,381
53.85,COMP,36067,18.30,17.05,1,50.10,6.67,334.17,100,70,383
54.86,COMP,36832,18.20,17.05,1,49.85,5.20,259.22,100,68,381
55.88,COMP,37597,18.20,17.05,1,49.76,6.08,302.54,100,68,381
56.89,COMP,38363,18.20,17.05,1,49.50,5.27,260.87,100,67,381
57.91,COMP,39128,18.20,17.05,1,50.10,4.24,212.42,100,66,381
58.92,COMP,39893,18.20,17.05,1,49.74,5.83,289.98,100,68,381
59.94,COMP,40659,18.20,17.05,1,49.99,4.17,208.46,100,66,381
60.95,COMP,41426,18.20,17.05,1,50.20,4.39,220.38,100,66,381
61.97,COMP,42191,18.20,17.05,1,49.74,5.57,277.05,100,68,381
62.97,COMP,42956,18.20,17.05,1,49.51,5.67,280.72,100,68,381
63.99,COMP,43722,18.10,17.05,1,49.92,4.46,222.64,100,66,379
65.01,COMP,44488,18.20,17.05,1,49.85,4.25,211.86,100,67,381
66.02,COMP,45254,18.20,17.05,1,50.45,2.52,127.13,100,64,381
67.04,COMP,46211,18.20,17.05,1,49.96,5.27,263.29,100,66,381
68.06,COMP,46976,18.20,17.05,1,49.96,4.87,243.31,100,66,381
69.07,COMP,47741,18.10,17.05,1,50.06,3.24,162.19,100,65,379
70.10,COMP,48508,18.30,17.05,1,48.83,10.91,532.74,100,74,383
71.11,COMP,49278,18.20,17.05,1,49.30,8.35,411.66,100,70,381
72.13,COMP,50048,18.30,17.05,1,49.60,6.39,316.94,100,69,383
73.15,COMP,50818,18.20,17.05,1,49.69,5.86,291.18,100,68,381
74.17,COMP,51588,18.30,17.05,1,49.53,6.38,316.00,100,68,383
75.18,COMP,52358,18.30,17.05,1,49.96,4.75,237.31,100,66,383
