Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.01,COMP,3,0.00,16.34,0,53.12,0.00,0.00,0,0,0
2.02,COMP,304,17.70,16.34,0,47.35,13.03,616.97,87,26,371
3.03,COMP,624,3.90,16.35,1,49.06,11.75,576.46,100,30,81
4.04,COMP,836,5.90,16.35,1,48.16,12.08,581.77,100,36,123
5.05,COMP,1121,7.50,16.36,1,49.32,11.97,590.36,100,40,157
6.06,COMP,1470,9.00,16.36,1,49.39,11.75,580.33,100,44,188
7.08,COMP,1875,10.20,16.37,1,49.13,11.95,587.10,100,48,213
8.10,COMP,2330,11.40,16.37,1,49.51,11.86,587.19,100,52,239
9.12,COMP,2829,12.30,16.37,1,49.27,11.99,590.75,100,54,258
10.14,COMP,3370,13.30,16.37,1,49.87,11.86,591.46,100,57,279
11.17,COMP,4097,14.40,16.37,1,49.55,11.62,575.77,100,61,302
12.17,COMP,4719,15.10,16.38,1,49.92,12.03,600.54,100,64,316
13.20,COMP,5373,16.00,16.38,1,49.88,11.80,588.58,100,66,335
14.23,COMP,6058,16.60,16.38,1,50.38,11.82,595.49,100,68,348
15.26,COMP,6770,17.30,16.38,1,50.25,11.75,590.44,100,70,362
16.28,COMP,7506,17.40,16.38,1,51.66,2.79,144.13,100,60,365
17.30,COMP,8245,17.60,16.38,1,51.33,5.22,267.94,100,64,369
18.33,COMP,8985,17.60,16.38,1,51.43,5.15,264.86,100,63,369
19.35,COMP,9725,17.60,16.38,1,51.57,4.85,250.11,100,63,369
20.37,COMP,10464,17.60,16.38,1,50.97,7.35,374.63,100,65,369
21.39,COMP,11204,17.60,16.38,1,50.97,7.52,383.29,100,66,369
22.42,COMP,11944,17.50,16.38,1,51.08,6.95,355.01,100,65,367
23.44,COMP,12685,17.60,16.38,1,51.57,5.39,277.96,100,62,369
24.46,COMP,13425,17.60,16.38,1,52.33,2.77,144.95,100,60,369
25.48,COMP,14165,17.60,16.38,1,52.35,2.89,151.29,100,59,369
26.50,COMP,15089,17.70,16.38,1,49.06,10.24,502.37,100,75,371
27.52,COMP,15830,17.60,16.38,1,51.15,6.72,343.73,100,65,369
28.55,COMP,16570,17.60,16.38,1,52.01,2.36,122.74,100,61,369
29.58,COMP,17310,17.60,16.38,1,51.66,4.22,218.01,100,62,369
30.60,COMP,18051,17.60,16.38,1,51.35,5.59,287.05,100,64,369
31.62,COMP,18791,17.50,16.38,1,51.45,5.49,282.46,100,63,367
32.65,COMP,19531,17.50,16.38,1,51.29,5.74,294.40,100,64,367
33.68,COMP,20271,17.60,16.38,1,50.97,4.93,251.28,100,63,369
34.70,COMP,21010,17.60,16.38,1,51.33,4.89,251.00,100,63,369
35.72,COMP,21750,17.60,16.39,1,52.26,1.64,85.71,100,57,369
36.74,COMP,22490,17.60,16.39,1,51.56,4.30,221.71,100,62,369
37.76,COMP,23230,17.50,16.39,1,51.19,6.28,321.47,100,65,367
38.78,COMP,23970,17.70,16.39,1,51.13,6.63,338.99,100,65,371
39.80,COMP,24710,17.60,16.39,1,50.92,6.90,351.35,100,66,369
40.82,COMP,25450,17.50,16.39,1,51.57,5.04,259.91,100,62,367
41.84,COMP,26190,17.60,16.39,1,51.84,5.26,272.68,100,62,369
42.84,COMP,26929,17.70,16.39,1,51.63,3.96,204.45,100,61,371
43.86,COMP,27669,17.60,16.39,1,51.66,3.49,180.29,100,61,369
44.88,COMP,28594,17.50,16.39,1,51.92,3.27,169.78,100,60,367
45.90,COMP,29334,17.60,16.39,1,51.19,5.86,299.97,100,64,369
46.93,COMP,30074,17.60,16.39,1,51.89,3.34,173.31,100,61,369
47.95,COMP,30814,17.60,16.39,1,51.45,5.10,262.39,100,63,369
48.97,COMP,31554,17.60,16.39,1,51.24,6.18,316.66,100,64,369
49.99,COMP,32293,17.50,16.39,1,51.40,5.05,259.57,100,62,367
51.01,COMP,33033,17.60,16.39,1,51.01,7.06,360.13,100,66,369
52.03,COMP,33773,17.50,16.39,1,51.84,3.40,176.26,100,61,367
53.04,COMP,34513,17.60,16.39,1,51.47,4.89,251.69,100,63,369
54.07,COMP,35253,17.60,16.39,1,51.01,6.86,349.93,100,66,369
55.09,COMP,35993,17.60,16.39,1,51.43,5.39,277.21,100,63,369
56.11,COMP,36733,17.50,16.39,1,51.80,4.16,215.49,100,61,367
57.13,COMP,37473,17.60,16.39,1,51.54,4.41,227.29,100,63,369
58.15,COMP,38212,17.60,16.39,1,51.29,4.99,255.94,100,63,369
59.17,COMP,38952,17.60,16.39,1,51.38,4.76,244.57,100,63,369
60.19,COMP,39692,17.50,16.39,1,51.36,5.57,286.08,100,63,367
61.22,COMP,40433,17.60,16.39,1,51.59,4.81,248.15,100,62,369
62.24,COMP,41358,17.60,16.39,1,51.56,6.16,317.61,100,65,369
63.25,COMP,42098,17.60,16.39,1,51.52,4.77,245.75,100,63,369
64.27,COMP,42837,17.50,16.39,1,50.87,6.23,316.92,100,65,367
65.29,COMP,43577,17.60,16.39,1,51.49,4.99,256.94,100,63,369
66.32,COMP,44317,17.70,16.39,1,51.43,5.26,270.52,100,63,371
67.34,COMP,45057,17.70,16.39,1,50.97,6.64,338.44,100,65,371
68.37,COMP,45797,17.60,16.39,1,51.31,6.09,312.48,100,64,369
69.39,COMP,46537,17.40,16.39,1,51.63,4.16,214.78,100,62,365
70.41,COMP,47277,17.60,16.39,1,51.40,5.43,279.10,100,62,369
