Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.01,DRIVE,10869,0.00,16.98,0,50.10,0.00,0.00,0,0,0
2.02,DRIVE,10869,0.00,16.99,0,50.11,0.00,0.00,0,0,0
3.03,DRIVE,10869,0.00,17.00,0,50.10,0.00,0.00,0,0,0
4.04,DRIVE,10869,0.00,17.01,0,50.11,0.00,0.00,0,0,0
5.05,DRIVE,10869,0.00,17.02,0,50.08,0.00,0.00,0,0,0
6.06,DRIVE,11125,2.10,17.02,1,49.25,13.05,642.71,100,25,44
7.07,DRIVE,11406,3.30,17.03,1,43.73,18.75,819.94,100,37,69
8.08,DRIVE,11609,6.00,17.04,1,44.08,19.56,862.20,100,45,125
9.10,DRIVE,11912,8.30,17.04,1,44.49,19.88,884.46,100,53,174
10.11,DRIVE,12303,10.30,17.05,1,44.52,19.66,875.26,100,59,216
11.13,DRIVE,12773,12.00,17.05,1,46.16,20.08,926.89,100,65,251
12.14,DRIVE,13311,13.60,17.05,1,44.91,19.71,885.18,100,70,285
13.15,DRIVE,13914,15.10,17.05,1,46.68,20.04,935.47,100,76,316
14.17,DRIVE,14574,16.30,17.06,1,45.06,19.78,891.29,100,80,341
15.19,DRIVE,15288,17.70,17.06,1,44.57,19.92,887.83,100,85,371
16.20,DRIVE,16053,18.70,17.06,1,45.51,19.83,902.46,100,88,392
17.21,DRIVE,16864,19.80,17.06,1,46.38,20.12,933.17,100,92,415
18.22,DRIVE,17719,21.00,17.06,1,46.03,20.09,924.74,100,96,440
19.23,DRIVE,18616,21.80,17.06,1,45.03,19.13,861.42,100,100,457
20.24,DRIVE,19550,22.70,17.05,1,45.80,16.58,759.36,100,100,476
21.25,DRIVE,20511,23.30,17.05,1,46.49,14.77,686.66,100,100,488
22.27,DRIVE,21493,23.60,17.05,1,46.24,13.58,627.94,100,100,495
23.28,DRIVE,22492,23.80,17.05,1,46.47,12.93,600.86,100,100,499
24.29,DRIVE,23508,24.30,17.05,1,47.21,11.41,538.67,100,100,509
25.30,DRIVE,24536,24.80,17.04,1,47.42,10.45,495.54,100,100,520
26.31,DRIVE,25574,24.80,17.04,1,46.81,10.18,476.53,100,100,520
