Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.02,TEST,131756,0.00,16.40,0,51.42,0.00,0.00,64,0,0
2.03,TEST,131756,0.00,16.40,0,51.43,0.00,0.00,66,0,0
3.04,TEST,131756,0.00,16.41,0,51.42,0.00,0.00,66,0,0
4.04,TEST,131756,0.00,16.42,0,51.42,0.00,0.00,66,0,0
5.05,TEST,131756,0.00,16.43,0,51.43,0.00,0.00,66,0,0
6.07,TEST,131756,0.00,16.44,0,51.43,0.00,0.00,66,0,0
7.08,TEST,131756,0.00,16.44,0,51.40,0.00,0.00,66,0,0
8.08,TEST,131756,0.00,16.45,0,51.45,0.00,0.00,68,0,0
9.09,TEST,131756,0.00,16.46,0,51.45,0.00,0.00,33,0,0
10.10,TEST,131756,0.00,16.47,0,51.42,0.00,0.00,67,0,0
11.10,TEST,131756,0.00,16.48,0,51.45,0.00,0.00,81,0,0
12.12,TEST,131777,1.01,16.48,1,49.83,3.87,192.60,100,13,21
13.12,TEST,131861,2.43,16.49,1,50.15,3.89,194.93,100,17,50
14.12,TEST,131994,3.46,16.50,1,50.10,3.87,193.62,100,20,72
15.13,TEST,132168,4.37,16.50,1,50.24,3.94,198.13,100,22,91
16.14,TEST,132375,5.03,16.51,1,50.55,3.85,194.38,100,24,105
17.14,TEST,132609,5.64,16.52,1,50.57,3.85,194.80,100,26,118
18.14,TEST,132866,6.11,16.52,1,50.90,3.93,200.26,100,28,128
19.14,TEST,133142,6.56,16.53,1,50.15,3.98,199.49,100,29,137
20.14,TEST,133436,6.87,16.53,1,50.13,4.09,205.14,100,30,144
21.15,TEST,133744,7.21,16.54,1,50.54,4.03,203.91,100,32,151
22.15,TEST,134069,7.66,16.54,1,50.59,3.78,191.37,100,33,160
23.16,TEST,134414,8.17,16.55,1,50.55,3.99,201.50,100,35,171
24.16,TEST,134777,8.51,16.55,1,50.34,4.04,203.23,100,36,178
25.17,TEST,135157,8.87,16.55,1,50.66,4.01,202.94,100,37,186
26.17,TEST,135550,9.19,16.56,1,50.52,4.06,205.10,100,38,192
27.17,TEST,135955,9.34,16.56,1,50.61,3.88,196.30,100,39,196
28.18,TEST,136369,9.67,16.57,1,50.47,4.01,202.57,100,40,202
