Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.00,RACE,1625,0.00,16.40,0,50.66,0.00,0.00,0,0,0
2.02,RACE,1626,0.00,16.40,0,47.99,9.68,464.54,56,19,0
3.02,RACE,1698,2.47,16.41,1,46.91,16.12,756.03,100,31,51
4.03,RACE,1886,5.76,16.42,1,46.51,19.46,904.84,100,44,120
5.04,RACE,2201,8.42,16.42,1,46.86,19.89,931.84,100,53,176
6.04,RACE,2621,10.57,16.43,1,48.48,20.06,972.50,100,60,221
7.05,RACE,3128,12.57,16.43,1,48.35,20.10,972.01,100,67,263
8.06,RACE,3704,13.88,16.43,1,46.82,20.08,940.32,100,72,291
9.07,RACE,4346,15.43,16.43,1,47.72,19.84,946.59,100,77,323
10.08,RACE,5049,16.34,16.44,1,50.62,4.80,243.14,100,54,342
11.09,RACE,5771,15.72,16.44,1,48.18,6.69,322.12,100,83,329
12.10,RACE,6495,16.75,16.44,1,49.67,11.02,547.51,100,63,351
13.10,RACE,7218,15.72,16.44,1,50.31,-0.28,-14.09,100,57,329
14.12,RACE,7928,15.87,16.44,1,30.22,-0.02,-0.73,100,100,332
15.13,RACE,8603,15.01,16.44,1,28.07,0.02,0.51,100,100,314
16.14,RACE,9244,14.42,16.44,1,27.05,0.00,0.00,100,100,302
17.15,RACE,9857,13.77,16.45,0,25.47,0.00,0.00,0,0,288
18.17,RACE,10319,7.36,16.45,0,12.88,0.00,0.00,0,0,154
