Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1717.47,COMP,1333685,19.60,18.27,1,48.35,5.03,243.20,100,74,411
1718.49,COMP,1334506,19.50,18.27,1,48.30,3.33,160.84,100,71,409
1719.51,COMP,1335326,19.50,18.28,1,48.30,4.57,220.73,100,73,409
1720.53,COMP,1336147,19.50,18.28,1,48.27,4.57,220.59,100,72,409
1721.56,COMP,1336968,19.50,18.28,1,48.16,4.00,192.64,100,72,409
1722.58,COMP,1337994,19.60,18.27,1,48.42,3.01,145.74,100,71,411
1723.61,COMP,1338815,19.50,18.28,1,48.02,4.50,216.09,100,73,409
1724.62,COMP,1339635,19.50,18.28,1,48.51,2.83,137.28,100,70,409
1725.65,COMP,1340456,19.60,18.28,1,48.46,4.46,216.13,100,71,411
1726.67,COMP,1341277,19.50,18.29,1,47.93,6.17,295.73,100,76,409
1727.70,COMP,1342098,19.50,18.29,1,47.99,6.01,288.42,100,74,409
1728.73,COMP,1342919,19.50,18.29,1,48.37,3.86,186.71,100,72,409
1729.75,COMP,1343740,19.50,18.30,1,48.00,6.84,328.32,100,74,409
1730.78,COMP,1344560,19.50,18.30,1,46.16,11.63,536.84,100,83,409
1731.80,COMP,1345381,19.50,18.30,1,46.72,11.06,516.72,100,81,409
1732.83,COMP,1346203,19.50,18.31,1,47.72,8.18,390.35,100,77,409
1733.86,COMP,1347024,19.50,18.31,1,48.28,4.39,211.95,100,74,409
1734.88,COMP,1347845,19.60,18.31,1,47.77,6.10,291.40,100,76,411
1735.90,COMP,1348665,19.60,18.32,1,47.67,6.61,315.10,100,76,411
1736.93,COMP,1349486,19.40,18.32,1,48.60,2.44,118.58,100,70,406
1737.95,COMP,1350512,19.50,18.31,1,48.90,1.63,79.71,100,68,409
1738.98,COMP,1351333,19.50,18.31,1,49.01,1.61,78.91,100,67,409
1740.01,COMP,1352154,19.50,18.32,1,48.49,2.19,106.19,100,69,409
1741.04,COMP,1352975,19.60,18.32,1,48.37,3.81,184.29,100,73,411
1742.06,COMP,1353796,19.50,18.32,1,48.11,4.13,198.69,100,72,409
1743.09,COMP,1354616,19.50,18.33,1,48.41,3.83,185.41,100,72,409
1744.11,COMP,1355437,19.40,18.33,1,48.14,4.53,218.07,100,74,406
1745.14,COMP,1356259,19.50,18.34,1,48.37,3.14,151.88,100,71,409
1746.16,COMP,1357079,19.40,18.34,1,48.76,1.70,82.89,100,68,406
1747.18,COMP,1357900,19.40,18.34,1,48.51,3.76,182.40,100,71,406
1748.21,COMP,1358720,19.50,18.35,1,48.78,2.28,111.22,100,69,409
1749.21,COMP,1359541,19.50,18.35,1,48.35,3.48,168.26,100,72,409
1750.23,COMP,1360362,19.50,18.35,1,48.69,2.09,101.76,100,70,409
1751.25,COMP,1361187,19.70,18.36,1,48.56,2.96,143.74,100,70,413
1752.28,COMP,1362012,19.60,18.36,1,48.69,1.43,69.63,100,69,411
1753.30,COMP,1362837,19.60,18.36,1,48.23,4.71,227.16,100,73,411
1754.31,COMP,1363662,19.60,18.37,1,47.99,4.54,217.87,100,73,411
1755.33,COMP,1364488,19.60,18.37,1,48.41,3.24,156.85,100,72,411
1756.35,COMP,1365519,19.50,18.36,1,48.14,5.03,242.14,100,75,409
1757.37,COMP,1366345,19.50,18.36,1,48.46,2.24,108.55,100,72,409
1758.40,COMP,1367170,19.60,18.36,1,47.86,4.30,205.80,100,76,411
1759.40,COMP,1367996,19.50,18.37,1,48.11,2.41,115.95,100,73,409
1760.43,COMP,1368821,19.60,18.37,1,48.09,3.76,180.82,100,75,411
1761.45,COMP,1369647,19.60,18.37,1,48.32,3.22,155.59,100,73,411
1762.46,COMP,1370472,19.60,18.38,1,48.49,3.61,175.05,100,71,411
1763.48,COMP,1371298,19.60,18.38,1,47.95,5.12,245.50,100,75,411
1764.50,COMP,1372123,19.60,18.38,1,48.72,2.77,134.95,100,70,411
1765.53,COMP,1372949,19.50,18.39,1,48.37,4.20,203.15,100,72,409
1766.55,COMP,1373774,19.50,18.39,1,48.99,0.67,32.82,100,68,409
1767.57,COMP,1374600,19.50,18.39,1,48.62,1.47,71.47,100,69,409
1768.59,COMP,1375425,19.50,18.40,1,48.97,1.17,57.29,100,68,409
1769.60,COMP,1376251,19.50,18.40,1,48.32,4.29,207.29,100,72,409
1770.62,COMP,1377076,19.60,18.40,1,48.60,2.68,130.25,100,71,411
1771.63,COMP,1377902,19.60,18.41,1,48.81,1.82,88.83,100,69,411
1772.65,COMP,1378727,19.60,18.41,1,48.76,2.22,108.25,100,70,411
