Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.17,RACE,354628,0.00,15.07,0,54.36,0.00,0.00,0,0,0
2.17,RACE,354636,0.00,15.14,0,53.10,2.39,126.96,999,9,0
3.18,RACE,354678,1.36,15.20,0,53.35,1.67,89.20,999,9,28
4.21,RACE,354764,2.36,15.26,0,53.95,2.73,147.54,999,13,49
5.22,RACE,354892,3.37,15.31,0,53.05,3.78,200.35,999,19,70
6.23,RACE,355066,4.47,15.36,0,53.51,4.60,245.95,999,23,93
7.24,RACE,355284,5.49,15.41,0,52.83,5.42,286.07,999,27,115
8.25,RACE,355548,6.54,15.45,0,52.78,6.26,330.22,999,32,137
9.28,RACE,355857,7.51,15.50,0,53.06,7.05,374.00,999,36,157
10.28,RACE,356212,8.71,15.53,0,52.72,8.00,421.67,999,41,182
11.28,RACE,356620,9.84,15.57,0,52.74,8.90,469.18,999,46,206
12.31,RACE,357077,10.95,15.60,0,52.97,9.77,517.45,999,50,229
13.35,RACE,357581,11.98,15.62,0,52.16,10.64,555.13,999,54,251
14.35,RACE,358133,13.01,15.65,0,52.13,11.45,597.07,999,58,272
15.35,RACE,358721,13.94,15.66,0,52.04,12.20,634.97,999,62,292
16.36,RACE,359350,14.88,15.68,0,52.49,12.87,675.36,999,67,312
17.37,RACE,360020,15.87,15.69,0,52.36,13.62,713.28,999,70,332
18.41,RACE,360731,16.50,15.70,0,52.78,8.02,423.26,999,67,346
19.42,RACE,361628,16.18,15.69,0,54.04,0.02,1.03,999,56,339
20.46,RACE,362330,15.80,15.70,0,54.09,-0.02,-0.92,999,54,331
21.46,RACE,363012,15.36,15.71,0,54.07,0.01,0.70,999,53,322
22.46,RACE,363677,15.22,15.72,0,53.75,2.91,156.46,999,57,319
23.47,RACE,364344,15.50,15.74,0,53.93,6.61,356.73,999,62,325
24.47,RACE,365029,15.87,15.75,0,52.99,6.78,359.34,999,63,332
25.48,RACE,365726,15.87,15.76,0,54.07,0.00,0.00,0,0,332
26.52,RACE,366330,11.52,15.78,0,54.07,0.00,0.00,0,0,241
27.55,RACE,366705,6.14,15.82,0,54.09,0.00,0.00,0,0,128
28.55,RACE,366860,1.71,15.88,0,54.09,0.00,0.00,0,0,35
29.55,RACE,366867,0.00,15.95,0,54.07,0.00,0.00,0,0,0
30.58,RACE,366867,0.00,16.03,0,54.09,0.00,0.00,0,0,0
31.59,RACE,366867,0.00,16.11,0,54.14,0.00,0.00,0,0,0
