Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.01,TEST,184967,0.00,16.40,0,51.15,0.00,0.00,0,0,0
2.02,TEST,184967,0.00,16.40,1,51.17,0.00,0.00,100,0,0
3.02,TEST,185016,1.69,16.41,1,49.39,5.87,289.73,100,18,35
4.02,TEST,185141,3.57,16.42,1,49.46,5.96,294.89,100,23,74
5.03,TEST,185330,4.86,16.42,1,50.17,5.85,293.32,100,27,102
6.03,TEST,185567,5.90,16.43,1,49.78,5.95,296.28,100,30,123
7.04,TEST,185847,6.87,16.44,1,50.03,5.80,290.09,100,33,144
8.04,TEST,186163,7.56,16.44,1,49.78,5.93,295.24,100,35,158
9.05,TEST,186510,8.34,16.44,1,49.90,6.03,301.11,100,38,174
10.06,TEST,186877,8.64,16.45,1,49.74,5.84,290.41,100,39,181
11.07,TEST,187269,9.32,16.45,1,49.92,6.16,307.66,100,41,195
12.08,TEST,187687,9.84,16.46,1,50.10,5.99,299.92,100,43,206
13.08,TEST,188130,10.53,16.46,1,49.78,6.07,302.01,100,45,220
14.10,TEST,188596,10.91,16.46,1,50.45,5.94,299.86,100,47,228
15.11,TEST,189080,11.21,16.47,1,49.78,6.11,304.35,100,48,235
16.13,TEST,189578,11.72,16.47,1,50.13,5.78,289.56,100,49,245
17.13,TEST,190093,11.93,16.47,1,50.10,6.10,305.44,100,50,250
18.14,TEST,190623,12.38,16.48,1,50.03,6.13,306.60,100,52,259
19.15,TEST,191167,12.66,16.48,1,50.22,5.84,293.23,100,52,265
20.17,TEST,191720,12.76,16.48,1,50.10,6.18,309.74,100,53,267
21.18,TEST,192281,13.06,16.49,1,50.10,5.88,294.56,100,54,273
22.19,TEST,192855,13.32,16.49,1,50.40,6.03,303.83,100,55,279
23.19,TEST,193420,12.61,16.49,0,51.05,0.00,0.00,0,0,264
24.21,TEST,193902,7.42,16.49,0,51.08,0.00,0.00,0,0,155
25.22,TEST,194107,2.70,16.50,0,51.08,0.00,0.00,0,0,56
26.22,TEST,194144,1.08,16.51,0,51.08,0.00,0.00,0,0,22
27.22,TEST,194146,0.00,16.52,0,51.03,0.00,0.00,0,0,0
28.24,TEST,194146,0.00,16.52,0,51.10,0.00,0.00,0,0,0
