Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.01,COMP,0,0.00,16.88,0,52.35,0.00,0.00,0,0,0
2.01,COMP,1,0.00,16.89,0,52.33,0.00,0.00,0,0,0
3.02,COMP,131,0.70,16.89,1,51.91,0.15,7.79,100,6,14
4.03,COMP,264,20.30,16.90,1,52.17,0.14,7.30,100,4,425
5.06,COMP,459,58.00,16.91,0,47.46,12.59,597.52,74,29,1216
6.06,COMP,698,4.40,16.91,0,48.30,14.05,678.62,78,35,92
7.09,COMP,941,6.50,16.92,0,49.71,15.68,779.45,86,42,136
8.09,COMP,1267,8.10,16.92,1,49.81,11.85,590.25,100,43,169
9.09,COMP,1653,9.40,16.93,1,49.04,11.96,586.52,100,47,197
10.10,COMP,2092,10.50,16.93,1,49.32,12.00,591.84,100,51,220
11.10,COMP,2578,11.50,16.94,1,49.62,11.87,588.99,100,54,241
12.13,COMP,3105,12.50,16.94,1,49.57,11.86,587.90,100,57,262
13.16,COMP,3673,13.30,16.94,1,49.48,11.99,593.27,100,60,279
14.16,COMP,4278,14.20,16.94,1,49.73,11.86,589.80,100,62,297
15.18,COMP,4919,15.00,16.95,1,49.62,12.01,595.94,100,65,314
16.21,COMP,5593,15.70,16.95,1,49.44,11.94,590.31,100,68,329
17.23,COMP,6299,16.40,16.95,1,49.50,11.75,581.63,100,70,344
18.25,COMP,7034,17.10,16.95,1,49.60,11.88,589.25,100,72,358
19.27,COMP,7796,17.70,16.95,1,49.73,11.88,590.79,100,74,371
20.28,COMP,8581,17.90,16.95,1,51.24,3.16,161.92,100,65,375
21.30,COMP,9568,18.10,16.95,1,50.62,5.80,293.60,100,70,379
22.33,COMP,10358,18.10,16.95,1,51.10,4.30,219.73,100,67,379
23.35,COMP,11147,18.10,16.95,1,51.40,3.03,155.74,100,64,379
24.37,COMP,11937,18.10,16.95,1,50.68,6.51,329.93,100,69,379
25.38,COMP,12726,18.00,16.95,1,51.08,5.01,255.91,100,67,377
26.40,COMP,13516,18.00,16.95,1,51.56,4.03,207.79,100,65,377
27.42,COMP,14305,18.00,16.95,1,51.35,4.23,217.21,100,65,377
28.43,COMP,15095,18.30,16.95,1,49.96,8.07,403.18,100,77,383
29.44,COMP,15884,18.00,16.95,1,51.20,3.04,155.65,100,65,377
30.46,COMP,16674,18.10,16.95,1,51.80,-0.04,-2.07,100,61,379
31.48,COMP,17465,18.10,16.96,1,50.66,7.24,366.78,100,70,379
32.51,COMP,18254,18.10,16.96,1,50.71,4.18,211.97,100,68,379
33.52,COMP,19043,18.10,16.96,1,51.12,4.69,239.75,100,67,379
34.54,COMP,19833,18.00,16.96,1,51.49,4.10,211.11,100,65,377
35.56,COMP,20622,18.10,16.96,1,50.82,5.77,293.23,100,69,379
36.57,COMP,21411,17.90,16.96,1,51.36,2.23,114.53,100,64,375
37.59,COMP,22201,18.10,16.96,1,51.01,4.95,252.50,100,67,379
38.60,COMP,22991,18.00,16.96,1,51.52,3.88,199.90,100,65,377
39.62,COMP,23780,18.00,16.96,1,51.01,4.66,237.71,100,68,377
40.63,COMP,24569,18.10,16.96,1,50.99,3.88,197.84,100,66,379
41.65,COMP,25359,18.10,16.96,1,50.82,5.51,280.02,100,68,379
42.68,COMP,26149,18.00,16.96,1,50.76,6.40,324.86,100,69,377
43.69,COMP,26938,17.90,16.96,1,51.50,2.91,149.87,100,63,375
44.71,COMP,27926,18.10,16.96,1,51.12,3.83,195.79,100,67,379
45.72,COMP,28715,18.10,16.96,1,51.29,2.92,149.77,100,64,379
46.74,COMP,29504,18.10,16.96,1,49.48,10.87,537.85,100,77,379
47.77,COMP,30294,18.00,16.96,1,50.89,5.04,256.49,100,68,377
48.78,COMP,31084,17.90,16.96,1,51.33,2.98,152.96,100,65,375
49.80,COMP,31874,18.20,16.96,1,50.87,4.86,247.23,100,68,381
50.81,COMP,32663,18.10,16.96,1,51.13,4.54,232.13,100,66,379
51.83,COMP,33452,18.00,16.96,1,50.69,4.55,230.64,100,67,377
52.84,COMP,34242,17.70,16.96,1,51.92,0.81,42.06,100,60,371
53.86,COMP,35032,18.00,16.96,1,51.68,1.88,97.16,100,62,377
54.87,COMP,35821,18.10,16.96,1,51.01,4.93,251.48,100,67,379
55.89,COMP,36611,18.00,16.96,1,51.10,4.00,204.40,100,66,377
56.90,COMP,37400,18.20,16.97,1,51.31,4.42,226.79,100,66,381
57.92,COMP,38189,18.00,16.97,1,51.27,3.48,178.42,100,66,377
58.94,COMP,38978,18.10,16.97,1,50.94,4.98,253.68,100,68,379
59.95,COMP,39767,18.00,16.97,1,51.45,1.87,96.21,100,63,377
60.98,COMP,40558,18.10,16.97,1,50.61,6.85,346.68,100,70,379
62.00,COMP,41347,18.00,16.97,1,50.75,5.60,284.20,100,67,377
63.00,COMP,42137,18.10,16.97,1,50.68,5.03,254.92,100,67,379
64.02,COMP,42927,18.00,16.97,1,51.49,1.91,98.35,100,63,377
65.04,COMP,43717,18.00,16.97,1,51.17,4.01,205.19,100,65,377
66.06,COMP,44506,18.10,16.97,1,50.90,4.82,245.34,100,68,379
67.08,COMP,45296,18.00,16.97,1,50.76,4.94,250.75,100,67,377
68.10,COMP,46085,18.10,16.97,1,50.94,5.27,268.45,100,68,379
69.11,COMP,46875,18.00,16.97,1,50.80,5.78,293.62,100,68,377
70.13,COMP,47863,18.00,16.97,1,50.90,4.82,245.34,100,68,377
71.15,COMP,48652,18.10,16.97,1,50.61,6.92,350.22,100,69,379
72.18,COMP,49442,18.10,16.97,1,51.27,2.28,116.90,100,65,379
73.19,COMP,50231,18.10,16.97,1,50.73,5.66,287.13,100,68,379
74.21,COMP,51021,18.10,16.97,1,51.01,4.40,224.44,100,66,379
75.23,COMP,51811,18.00,16.97,1,50.71,4.73,239.86,100,67,377
76.24,COMP,52600,18.00,16.97,1,51.13,4.14,211.68,100,66,377
77.26,COMP,53389,18.00,16.97,1,50.78,5.52,280.31,100,67,377
78.28,COMP,54179,18.10,16.97,1,50.87,5.05,256.89,100,68,379
79.30,COMP,54968,18.10,16.97,1,50.47,6.05,305.34,100,69,379
80.31,COMP,55758,18.10,16.97,1,51.31,3.17,162.65,100,65,379
81.33,COMP,56547,18.10,16.97,1,50.76,4.64,235.53,100,67,379
82.33,COMP,57337,17.80,16.98,1,50.55,6.61,334.14,100,71,373
83.36,COMP,58125,18.00,16.98,1,50.68,5.37,272.15,100,67,377
84.37,COMP,58915,18.00,16.98,1,51.22,3.55,181.83,100,65,377
85.40,COMP,59704,18.00,16.98,1,51.15,3.85,196.93,100,66,377
86.42,COMP,60494,18.00,16.98,1,51.40,1.64,84.30,100,64,377
87.43,COMP,61283,18.00,16.98,1,51.29,3.13,160.54,100,65,377
88.45,COMP,62072,18.00,16.98,1,51.12,4.11,210.10,100,66,377
89.47,COMP,62862,18.00,16.98,1,50.73,5.89,298.80,100,68,377
90.49,COMP,63651,18.00,16.98,1,51.12,3.40,173.81,100,66,377
91.51,COMP,64442,18.10,16.98,1,51.33,2.15,110.36,100,65,379
92.53,COMP,65429,18.10,16.98,1,51.20,2.90,148.48,100,64,379
93.55,COMP,66219,18.00,16.98,1,50.85,4.59,233.40,100,67,377
94.58,COMP,67008,18.10,16.98,1,51.29,2.87,147.20,100,65,379
95.60,COMP,67798,18.00,16.98,1,50.69,5.72,289.95,100,70,377
96.61,COMP,68587,18.10,16.98,1,51.31,2.73,140.08,100,65,379
97.63,COMP,69376,18.10,16.98,1,50.85,4.84,246.11,100,67,379
98.64,COMP,70166,18.10,16.98,1,51.50,2.06,106.09,100,64,379
