Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.02,RACE,33150,0.00,16.40,0,52.38,0.00,0.00,0,0,0
2.02,RACE,33150,0.00,16.40,0,52.35,0.00,0.00,0,0,0
3.03,RACE,33150,0.00,16.41,0,52.35,0.00,0.00,0,0,0
4.03,RACE,33150,0.00,16.42,0,52.35,0.00,0.00,0,0,0
5.04,RACE,33150,0.00,16.43,0,52.35,0.00,0.00,0,0,0
6.05,RACE,33150,0.00,16.44,0,52.37,0.00,0.00,0,0,0
7.06,RACE,33183,1.94,16.44,1,49.20,12.81,630.34,100,24,40
8.06,RACE,33306,3.87,16.45,1,49.83,16.49,821.83,100,34,81
9.07,RACE,33538,6.42,16.46,1,49.36,19.15,945.29,100,44,134
10.08,RACE,33871,8.40,16.46,1,49.69,19.08,947.96,100,51,176
11.10,RACE,34293,10.63,16.46,1,49.85,20.30,1011.84,100,58,223
12.11,RACE,34794,12.15,16.47,1,50.08,19.89,996.15,100,63,254
13.12,RACE,35365,13.88,16.47,1,49.41,20.11,993.83,100,69,291
14.13,RACE,36003,15.22,16.47,1,50.17,19.79,992.89,100,73,319
15.14,RACE,36691,16.26,16.47,1,50.29,19.94,1002.96,100,77,341
16.14,RACE,37411,16.42,16.47,1,51.52,5.08,261.62,100,63,344
17.14,RACE,38132,16.50,16.47,1,51.13,8.46,432.80,100,67,346
18.17,RACE,38854,16.26,16.48,1,51.54,5.72,294.64,100,62,341
19.17,RACE,39576,16.34,16.48,1,51.66,3.08,158.86,100,63,342
20.19,RACE,40298,16.50,16.48,1,51.50,5.20,268.02,100,64,346
21.20,RACE,41019,16.50,16.48,1,51.35,6.55,336.46,100,65,346
22.22,RACE,41741,16.59,16.48,1,51.36,7.66,393.28,100,66,347
23.22,RACE,42467,16.92,16.48,0,51.45,17.30,890.14,95,76,355
24.22,RACE,43207,16.75,16.48,1,51.86,0.45,23.13,100,58,351
25.25,RACE,43928,16.50,16.48,1,51.43,6.08,312.66,100,65,346
26.25,RACE,44649,16.59,16.48,1,51.24,6.39,327.26,100,65,347
27.25,RACE,45371,16.59,16.48,1,51.66,10.43,538.98,100,69,347
28.28,RACE,46092,16.50,16.48,1,51.12,8.50,434.28,100,68,346
29.31,RACE,46814,16.50,16.48,1,51.40,6.50,333.87,100,66,346
30.31,RACE,47535,16.67,16.48,1,51.29,7.16,367.46,100,65,349
31.31,RACE,48257,16.50,16.49,1,51.22,5.72,293.04,100,65,346
32.31,RACE,48978,16.42,16.49,1,51.24,7.76,397.82,100,67,344
33.34,RACE,49700,16.42,16.49,1,51.66,3.38,174.82,100,62,344
34.36,RACE,50602,16.50,16.49,1,51.59,4.44,228.91,100,64,346
