Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.01,DRIVE,257349,0.00,15.06,0,50.55,0.00,0.00,0,0,0
2.02,DRIVE,257350,0.00,15.13,0,50.59,0.00,0.00,0,0,0
3.02,DRIVE,257359,0.00,15.19,0,49.46,2.10,103.72,54,9,0
4.05,DRIVE,257402,1.30,15.25,0,49.81,1.55,77.21,67,9,27
5.05,DRIVE,257501,3.53,15.31,0,46.91,12.67,594.47,70,31,74
6.05,DRIVE,257713,5.87,15.36,0,48.04,9.14,439.21,50,34,123
7.06,DRIVE,257999,6.77,15.40,0,47.79,8.20,391.79,44,41,142
8.07,DRIVE,258311,7.24,15.44,0,50.10,1.80,90.37,10,29,151
9.08,DRIVE,258633,7.71,15.48,0,48.86,8.05,393.21,45,39,161
10.08,DRIVE,258992,8.64,15.52,0,48.09,8.88,426.99,50,43,181
11.09,DRIVE,259376,8.71,15.55,0,49.57,2.91,144.29,12,35,182
12.10,DRIVE,259727,7.63,15.59,0,50.45,0.00,0.00,0,0,159
13.10,DRIVE,260038,6.70,15.63,0,50.47,0.00,0.00,0,0,140
14.10,DRIVE,260306,5.43,15.68,0,50.48,0.00,0.00,0,0,113
15.10,DRIVE,260498,3.80,15.73,0,50.48,0.00,0.00,0,0,79
16.11,DRIVE,260624,2.29,15.79,0,50.48,0.00,0.00,0,0,48
17.11,DRIVE,260702,1.45,15.85,0,50.50,0.00,0.00,0,0,30
18.13,DRIVE,260715,0.00,15.92,0,50.54,0.00,0.00,0,0,0
19.13,DRIVE,260715,0.00,16.00,0,50.48,0.00,0.00,0,0,0
20.13,DRIVE,260715,0.00,16.07,0,50.54,0.00,0.00,0,0,0
21.14,DRIVE,260715,0.00,16.14,0,50.52,0.00,0.00,0,0,0
22.14,DRIVE,260715,0.00,16.22,0,50.55,0.00,0.00,0,0,0
23.15,DRIVE,260716,0.00,16.29,0,49.18,2.50,123.15,8,9,0
24.14,DRIVE,260749,1.07,16.37,0,49.64,1.70,84.19,63,9,22
25.15,DRIVE,260830,2.72,16.43,0,48.11,8.61,414.11,46,25,57
26.16,DRIVE,260993,4.23,16.50,0,48.78,7.09,345.63,41,28,88
27.18,DRIVE,261202,5.45,16.56,0,48.09,8.48,407.71,46,32,114
28.19,DRIVE,261464,6.36,16.61,0,49.92,2.21,110.47,12,27,133
29.19,DRIVE,261745,6.60,16.66,0,49.38,4.90,241.74,27,32,138
30.21,DRIVE,262056,7.75,16.71,0,48.06,9.91,476.42,55,42,162
31.21,DRIVE,262418,8.64,16.76,0,49.16,6.13,301.12,34,40,181
32.21,DRIVE,262803,8.94,16.80,0,49.50,4.55,225.17,25,39,187
33.22,DRIVE,263190,8.75,16.85,0,50.43,0.00,0.00,0,0,183
34.23,DRIVE,263556,7.94,16.90,0,50.43,0.00,0.00,0,0,166
35.25,DRIVE,263836,4.99,16.95,0,50.43,0.00,0.00,0,0,104
36.27,DRIVE,263995,2.65,17.02,0,50.43,0.00,0.00,0,0,55
37.28,DRIVE,264039,0.59,17.10,0,50.47,0.00,0.00,0,0,12
38.29,DRIVE,264052,0.37,17.19,0,50.45,0.00,0.00,0,0,7
39.30,DRIVE,264054,0.00,17.27,0,50.48,0.00,0.00,0,0,0
40.30,DRIVE,264055,0.00,17.36,0,50.45,0.00,0.00,0,0,0
41.31,DRIVE,264057,0.00,17.45,0,50.48,0.00,0.00,0,0,0
42.31,DRIVE,264057,0.00,17.54,0,50.48,0.00,0.00,0,0,0
43.32,DRIVE,264057,0.00,17.63,0,50.48,0.00,0.00,0,0,0
44.33,DRIVE,264060,0.00,17.72,0,49.29,2.37,116.71,33,9,0
45.34,DRIVE,264098,1.25,17.81,0,49.71,1.55,77.20,68,9,26
46.34,DRIVE,264200,3.58,17.89,0,47.49,11.64,552.90,65,31,75
47.35,DRIVE,264403,5.24,17.96,0,48.85,5.59,272.86,30,28,109
48.35,DRIVE,264657,6.28,18.03,0,49.13,7.68,377.11,41,34,131
