Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.01,COMP,79,3.20,16.88,1,45.68,11.94,545.42,100,23,67
2.01,COMP,284,3.50,16.88,1,48.55,12.27,595.71,100,28,73
3.01,COMP,449,4.40,16.89,1,46.72,11.81,551.76,100,33,92
4.01,COMP,683,6.10,16.90,1,46.44,11.97,555.89,100,38,127
5.02,COMP,985,7.50,16.90,1,47.19,11.87,560.15,100,43,157
6.02,COMP,1346,8.80,16.91,1,46.95,11.98,562.46,100,47,184
7.03,COMP,1760,10.00,16.91,1,47.46,11.79,559.55,100,51,209
8.04,COMP,2220,10.90,16.91,1,47.28,11.85,560.27,100,54,228
9.06,COMP,2724,12.00,16.92,1,47.35,11.94,565.36,100,57,251
10.07,COMP,3268,12.90,16.92,1,47.62,11.97,570.01,100,60,270
11.08,COMP,3849,13.60,16.92,1,47.16,12.18,574.41,100,63,285
12.11,COMP,4466,14.50,16.93,1,47.32,11.87,561.69,100,66,304
13.13,COMP,5116,15.20,16.93,1,47.65,11.76,560.36,100,68,318
14.15,COMP,5797,15.70,16.93,1,47.88,11.91,570.25,100,70,329
15.17,COMP,6506,16.60,16.93,1,47.77,11.86,566.55,100,73,348
16.18,COMP,7242,17.00,16.93,1,48.06,12.33,592.58,100,75,356
17.20,COMP,8002,17.50,16.93,1,47.44,12.29,583.04,100,76,367
18.23,COMP,8785,18.00,16.93,1,49.02,4.21,206.37,100,68,377
19.25,COMP,9569,17.90,16.93,1,48.99,4.41,216.05,100,69,375
20.26,COMP,10354,17.90,16.93,1,48.97,7.49,366.79,100,73,375
21.29,COMP,11139,18.00,16.93,1,49.11,4.27,209.70,100,68,377
22.31,COMP,11923,17.90,16.94,1,48.94,4.66,228.06,100,69,375
23.33,COMP,12708,17.90,16.94,1,48.58,7.05,342.49,100,72,375
24.35,COMP,13493,17.90,16.94,1,49.30,3.30,162.69,100,67,375
25.36,COMP,14278,17.90,16.94,1,49.13,3.69,181.29,100,67,375
26.38,COMP,15063,18.00,16.94,1,48.99,4.45,218.01,100,69,377
27.39,COMP,15848,17.90,16.94,1,48.92,5.34,261.23,100,70,375
28.41,COMP,16632,18.00,16.94,1,48.72,6.38,310.83,100,71,377
29.43,COMP,17613,18.00,16.94,1,48.97,4.52,221.34,100,69,377
30.45,COMP,18399,17.90,16.94,1,48.56,6.94,337.01,100,72,375
31.47,COMP,19184,17.90,16.94,1,49.22,2.64,129.94,100,67,375
32.51,COMP,19968,17.90,16.94,1,48.83,5.17,252.45,100,70,375
33.52,COMP,20753,18.00,16.94,1,48.64,6.80,330.75,100,72,377
34.54,COMP,21538,17.90,16.94,1,48.14,9.10,438.07,100,75,375
35.56,COMP,22323,17.90,16.94,1,48.58,5.68,275.93,100,70,375
36.58,COMP,23108,18.00,16.94,1,48.55,7.09,344.22,100,72,377
37.59,COMP,23893,18.00,16.94,1,47.92,6.16,295.19,100,72,377
38.61,COMP,24677,17.80,16.94,1,49.22,3.56,175.22,100,67,373
39.63,COMP,25462,17.90,16.94,1,49.08,6.06,297.42,100,71,375
40.64,COMP,26247,18.00,16.94,1,48.69,6.17,300.42,100,71,377
41.67,COMP,27032,18.00,16.94,1,48.79,5.02,244.93,100,70,377
42.70,COMP,27816,17.90,16.94,1,48.78,4.85,236.58,100,69,375
43.72,COMP,28601,17.90,16.94,1,49.18,3.40,167.21,100,67,375
44.74,COMP,29386,17.90,16.94,1,48.34,7.86,379.95,100,72,375
45.75,COMP,30171,18.00,16.95,1,48.62,5.99,291.23,100,71,377
46.77,COMP,30955,18.00,16.95,1,48.71,4.94,240.63,100,70,377
47.79,COMP,31740,17.90,16.95,1,48.74,4.53,220.79,100,71,375
48.81,COMP,32721,18.00,16.94,1,48.85,4.94,241.32,100,70,377
49.83,COMP,33506,17.90,16.95,1,49.02,3.27,160.30,100,68,375
50.84,COMP,34290,17.90,16.95,1,48.62,4.81,233.86,100,69,375
51.88,COMP,35075,17.90,16.95,1,48.71,5.38,262.06,100,71,375
52.88,COMP,35860,17.90,16.95,1,48.86,4.42,215.96,100,69,375
53.90,COMP,36644,17.90,16.95,1,48.48,7.43,360.21,100,73,375
54.92,COMP,37429,17.90,16.95,1,48.55,6.47,314.12,100,72,375
55.93,COMP,38213,18.00,16.95,1,48.74,4.58,223.23,100,69,377
56.95,COMP,38998,17.90,16.95,1,48.85,3.29,160.72,100,69,375
57.97,COMP,39783,18.00,16.95,1,48.56,6.18,300.10,100,71,377
58.98,COMP,40568,18.00,16.95,1,48.44,7.50,363.30,100,72,377
60.00,COMP,41355,18.00,16.95,1,49.20,2.94,144.65,100,68,377
61.02,COMP,42145,18.10,16.95,1,48.37,5.96,288.29,100,72,379
62.04,COMP,42935,18.00,16.95,1,48.76,5.36,261.35,100,70,377
63.06,COMP,43725,18.00,16.95,1,49.16,5.66,278.25,100,71,377
64.08,COMP,44514,18.30,16.95,1,48.42,6.89,333.61,100,71,383
65.09,COMP,45304,18.10,16.95,1,48.85,4.57,223.24,100,69,379
66.11,COMP,46094,18.00,16.95,1,49.32,3.53,174.10,100,68,377
67.13,COMP,46883,17.90,16.95,1,49.01,4.51,221.04,100,69,375
68.15,COMP,47672,18.00,16.95,1,48.58,5.41,262.82,100,71,377
69.16,COMP,48462,18.00,16.95,1,48.83,4.64,226.57,100,70,377
70.18,COMP,49251,18.20,16.96,1,48.55,6.11,296.64,100,72,381
71.20,COMP,50041,18.10,16.96,1,49.32,3.84,189.39,100,68,379
72.22,COMP,51027,18.00,16.95,1,48.67,4.54,220.96,100,71,377
73.24,COMP,51817,18.00,16.95,1,48.90,3.83,187.29,100,69,377
74.27,COMP,52607,18.00,16.96,1,48.90,6.91,337.90,100,73,377
75.29,COMP,53397,18.10,16.96,1,49.06,2.38,116.76,100,66,379
76.30,COMP,54186,18.10,16.96,1,49.01,3.65,178.89,100,69,379
77.32,COMP,54975,18.20,16.96,1,48.42,7.26,351.53,100,73,381
