Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.01,DRIVE,14063,0.30,16.98,0,52.66,0.00,0.00,0,0,6
2.01,DRIVE,14071,0.20,16.99,0,52.63,0.00,0.00,0,0,4
3.02,DRIVE,14074,0.20,17.00,0,52.66,0.00,0.00,0,0,4
4.02,DRIVE,14075,0.00,17.01,0,52.70,0.00,0.00,0,0,0
5.02,DRIVE,14075,0.00,17.02,0,52.68,0.00,0.00,0,0,0
6.03,DRIVE,14075,0.00,17.03,0,52.65,0.00,0.00,0,0,0
7.03,DRIVE,14075,0.00,17.03,0,52.68,0.00,0.00,0,0,0
8.04,DRIVE,14075,0.00,17.04,0,52.66,0.00,0.00,0,0,0
9.04,DRIVE,14075,0.00,17.05,0,52.68,0.00,0.00,0,0,0
10.04,DRIVE,14075,0.00,17.06,0,52.65,0.00,0.00,0,0,0
11.05,DRIVE,14075,0.00,17.07,0,52.63,0.00,0.00,0,0,0
12.06,DRIVE,14075,0.00,17.08,0,52.63,0.00,0.00,0,0,0
13.06,DRIVE,14075,0.00,17.09,0,52.70,0.00,0.00,0,0,0
14.07,DRIVE,14075,0.00,17.09,0,52.68,0.00,0.00,0,0,0
15.07,DRIVE,14075,0.00,17.10,0,52.70,0.00,0.00,0,0,0
16.07,DRIVE,14075,0.00,17.11,0,52.66,0.00,0.00,0,0,0
17.08,DRIVE,14075,0.00,17.12,0,52.66,0.00,0.00,0,0,0
18.08,DRIVE,14075,0.00,17.13,0,52.66,0.00,0.00,0,0,0
19.09,DRIVE,14075,0.00,17.14,0,52.66,0.00,0.00,0,0,0
20.10,DRIVE,14076,0.00,17.15,0,52.65,0.00,0.00,0,0,0
21.11,DRIVE,14076,0.00,17.15,0,52.61,0.00,0.00,0,0,0
22.12,DRIVE,14076,0.00,17.16,0,52.65,0.00,0.00,0,0,0
23.13,DRIVE,14077,0.00,17.17,0,52.70,0.00,0.00,0,0,0
24.13,DRIVE,14077,0.00,17.18,0,52.63,0.00,0.00,0,0,0
25.14,DRIVE,14078,0.00,17.19,0,52.65,0.00,0.00,0,0,0
