Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.08,DRIVE,994248,26.30,16.97,1,48.92,8.12,397.23,100,100,551
2.10,DRIVE,995349,26.10,16.97,1,48.78,8.36,407.80,100,100,547
3.12,DRIVE,996448,26.30,16.96,1,48.81,8.32,406.10,100,100,551
4.13,DRIVE,997546,26.10,16.96,1,48.83,8.46,413.10,100,100,547
5.15,DRIVE,998642,26.10,16.96,1,48.46,8.53,413.36,100,100,547
6.16,DRIVE,999735,25.90,16.96,1,48.72,8.59,418.50,100,100,543
7.18,DRIVE,1000827,25.90,16.95,1,48.74,8.53,415.75,100,100,543
8.18,DRIVE,1001919,25.90,16.95,1,48.76,8.62,420.31,100,100,543
9.19,DRIVE,1003011,26.10,16.95,1,48.71,8.48,413.06,100,100,547
10.21,DRIVE,1004105,26.10,16.94,1,48.78,8.40,409.75,100,100,547
11.23,DRIVE,1005198,25.90,16.94,1,48.21,8.63,416.05,100,100,543
12.25,DRIVE,1006290,25.90,16.94,1,48.72,8.75,426.30,100,100,543
13.26,DRIVE,1007381,25.90,16.93,1,48.27,8.72,420.91,100,100,543
14.28,DRIVE,1008474,25.90,16.93,1,48.74,8.55,416.73,100,100,543
15.29,DRIVE,1009568,25.90,16.93,1,48.81,8.59,419.28,100,100,543
16.31,DRIVE,1010663,25.90,16.92,1,48.71,8.65,421.34,100,100,543
17.32,DRIVE,1011759,25.90,16.92,1,48.79,8.52,415.69,100,100,543
18.34,DRIVE,1012857,25.90,16.92,1,48.83,8.50,415.06,100,100,543
19.36,DRIVE,1013955,25.70,16.91,1,48.72,8.71,424.35,100,100,539
20.37,DRIVE,1015054,26.10,16.91,1,48.83,8.12,396.50,100,100,547
21.39,DRIVE,1016432,26.30,16.90,1,48.71,7.77,378.48,100,100,551
22.42,DRIVE,1017537,26.30,16.90,1,48.76,7.91,385.69,100,100,551
23.44,DRIVE,1018643,26.30,16.90,1,48.90,7.66,374.57,100,100,551
24.45,DRIVE,1019750,26.30,16.90,1,48.86,7.66,374.27,100,100,551
25.47,DRIVE,1020857,26.30,16.89,1,48.79,7.64,372.76,100,100,551
26.49,DRIVE,1021965,26.30,16.89,1,48.78,7.58,369.75,100,100,551
27.50,DRIVE,1023075,26.50,16.89,1,49.44,7.66,378.71,100,100,555
28.51,DRIVE,1024185,26.50,16.88,1,48.71,7.67,373.61,100,100,555
29.53,DRIVE,1025294,26.30,16.88,1,48.86,7.76,379.15,100,100,551
30.55,DRIVE,1026400,26.30,16.87,1,48.76,7.81,380.82,100,100,551
31.56,DRIVE,1027506,26.30,16.87,1,48.97,7.98,390.78,100,100,551
32.59,DRIVE,1028612,26.10,16.87,1,48.86,7.87,384.53,100,100,547
33.60,DRIVE,1029719,26.50,16.87,1,48.85,7.77,379.56,100,100,555
34.62,DRIVE,1030825,26.30,16.86,1,48.53,7.86,381.45,100,100,551
35.64,DRIVE,1031928,26.30,16.86,1,48.85,8.01,391.29,100,100,551
36.65,DRIVE,1033028,26.10,16.86,1,48.78,8.27,403.41,100,100,547
37.67,DRIVE,1034123,25.90,16.85,1,48.76,8.63,420.80,100,100,543
38.68,DRIVE,1035213,25.90,16.85,1,48.55,9.04,438.89,100,100,543
39.70,DRIVE,1036301,25.70,16.85,1,48.64,8.94,434.84,100,100,539
40.71,DRIVE,1037387,25.90,16.84,1,48.69,8.78,427.50,100,100,543
