Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.01,DRIVE,1344106,23.80,16.97,1,45.01,9.54,429.40,100,100,499
2.02,DRIVE,1345103,23.80,16.97,1,45.08,9.47,426.91,100,100,499
3.03,DRIVE,1346100,23.80,16.97,1,45.66,9.33,426.01,100,100,499
4.04,DRIVE,1347098,23.60,16.97,1,45.06,9.44,425.37,100,100,495
5.05,DRIVE,1348097,23.80,16.97,1,44.78,9.46,423.62,100,100,499
6.06,DRIVE,1349093,23.60,16.96,1,45.01,9.83,442.45,100,100,495
7.07,DRIVE,1350085,23.60,16.96,1,44.96,9.73,437.46,100,100,495
8.07,DRIVE,1351071,23.30,16.96,1,45.01,10.51,473.06,100,100,488
9.08,DRIVE,1352046,23.10,16.96,1,44.54,11.23,500.18,100,100,484
10.09,DRIVE,1353014,23.00,16.96,1,44.80,11.51,515.65,100,100,482
11.10,DRIVE,1353984,23.10,16.95,1,44.49,11.26,500.96,100,100,484
12.12,DRIVE,1354955,23.10,16.95,1,44.84,11.16,500.41,100,100,484
13.13,DRIVE,1355929,23.10,16.95,1,45.01,11.15,501.86,100,100,484
14.14,DRIVE,1356909,23.50,16.95,1,45.01,10.48,471.70,100,100,492
15.15,DRIVE,1357898,23.60,16.95,1,45.06,9.70,437.08,100,100,495
16.16,DRIVE,1358894,23.80,16.94,1,45.06,9.39,423.11,100,100,499
17.17,DRIVE,1359891,23.80,16.94,1,45.06,9.15,412.30,100,100,499
18.18,DRIVE,1361142,23.80,16.94,1,44.99,8.78,395.01,100,100,499
19.19,DRIVE,1362148,24.00,16.93,1,45.01,8.73,392.94,100,100,503
20.20,DRIVE,1363157,24.10,16.93,1,45.21,8.49,383.83,100,100,505
21.22,DRIVE,1364168,24.10,16.93,1,45.03,8.24,371.05,100,100,505
22.24,DRIVE,1365180,24.10,16.93,1,45.03,8.43,379.60,100,100,505
23.25,DRIVE,1366193,24.00,16.93,1,45.15,8.60,388.29,100,100,503
24.26,DRIVE,1367204,24.10,16.92,1,44.96,8.52,383.06,100,100,505
25.27,DRIVE,1368213,24.00,16.92,1,44.85,8.72,391.09,100,100,503
26.29,DRIVE,1369221,24.00,16.92,1,45.17,8.57,387.11,100,100,503
27.30,DRIVE,1370232,24.10,16.92,1,44.99,8.31,373.87,100,100,505
28.31,DRIVE,1371246,24.00,16.91,1,45.21,8.19,370.27,100,100,503
29.32,DRIVE,1372264,24.30,16.91,1,45.28,7.85,355.45,100,100,509
30.33,DRIVE,1373286,24.30,16.91,1,45.13,7.42,334.86,100,100,509
31.34,DRIVE,1374309,24.30,16.91,1,45.10,7.74,349.07,100,100,509
32.36,DRIVE,1375329,24.30,16.90,1,45.35,7.72,350.10,100,100,509
33.37,DRIVE,1376345,24.10,16.90,1,45.01,8.16,367.28,100,100,505
34.38,DRIVE,1377361,24.30,16.90,1,45.17,8.01,361.81,100,100,509
35.39,DRIVE,1378376,24.10,16.90,1,45.28,8.10,366.77,100,100,505
36.41,DRIVE,1379389,24.10,16.89,1,45.19,8.30,375.08,100,100,505
37.42,DRIVE,1380402,24.30,16.89,1,45.24,8.26,373.68,100,100,509
38.43,DRIVE,1381415,24.10,16.89,1,45.24,8.19,370.52,100,100,505
39.44,DRIVE,1382427,24.00,16.89,1,45.06,8.41,378.95,100,100,503
40.45,DRIVE,1383438,24.00,16.89,1,45.01,8.46,380.78,100,100,503
41.46,DRIVE,1384449,24.10,16.88,1,45.68,8.45,386.00,100,100,505
42.49,DRIVE,1385457,24.00,16.88,1,45.13,8.68,391.73,100,100,503
43.51,DRIVE,1386465,24.00,16.88,1,45.22,8.60,388.89,100,100,503
44.52,DRIVE,1387474,24.10,16.88,1,45.21,8.48,383.38,100,100,505
45.53,DRIVE,1388483,24.00,16.87,1,44.84,8.51,381.59,100,100,503
46.54,DRIVE,1389491,24.00,16.87,1,45.01,8.69,391.14,100,100,503
47.56,DRIVE,1390501,24.00,16.87,1,45.17,8.41,379.88,100,100,503
48.57,DRIVE,1391510,24.10,16.87,1,45.21,8.38,378.86,100,100,505
49.58,DRIVE,1392519,24.00,16.86,1,45.12,8.65,390.29,100,100,503
50.59,DRIVE,1393528,24.00,16.86,1,45.77,8.46,387.21,100,100,503
51.61,DRIVE,1394789,24.10,16.86,1,45.13,8.35,376.84,100,100,505
52.61,DRIVE,1395801,24.10,16.85,1,44.94,8.26,371.20,100,100,505
53.62,DRIVE,1396814,24.10,16.85,1,45.26,8.15,368.87,100,100,505
54.63,DRIVE,1397829,24.10,16.85,1,45.29,8.05,364.58,100,100,505
55.64,DRIVE,1398845,24.00,16.85,1,45.22,8.08,365.38,100,100,503
56.65,DRIVE,1399863,24.30,16.84,1,45.06,7.87,354.62,100,100,509
57.66,DRIVE,1400882,24.30,16.84,1,45.10,7.69,346.82,100,100,509
58.68,DRIVE,1401901,24.10,16.84,1,45.22,8.01,362.21,100,100,505
59.69,DRIVE,1402920,24.10,16.84,1,45.01,7.88,354.68,100,100,505
60.70,DRIVE,1403939,24.30,16.83,1,45.24,7.88,356.49,100,100,509
61.72,DRIVE,1404956,24.30,16.83,1,45.26,8.12,367.51,100,100,509
62.72,DRIVE,1405973,24.30,16.83,1,45.31,7.79,352.96,100,100,509
63.73,DRIVE,1406990,24.10,16.83,1,45.75,8.14,372.41,100,100,505
64.74,DRIVE,1408005,24.30,16.82,1,44.94,8.12,364.91,100,100,509
65.75,DRIVE,1409021,24.30,16.82,1,45.24,7.96,360.11,100,100,509
66.76,DRIVE,1410037,24.10,16.82,1,45.79,8.15,373.19,100,100,505
67.77,DRIVE,1411054,24.30,16.82,1,45.15,7.70,347.66,100,100,509
68.78,DRIVE,1412073,24.30,16.81,1,45.38,7.50,340.35,100,100,509
69.79,DRIVE,1413092,24.30,16.81,1,45.29,7.88,356.89,100,100,509
70.80,DRIVE,1414113,24.30,16.81,1,45.29,7.53,341.03,100,100,509
71.83,DRIVE,1415135,24.30,16.81,1,45.31,7.67,347.53,100,100,509
72.85,DRIVE,1416157,24.30,16.80,1,45.31,7.62,345.26,100,100,509
73.86,DRIVE,1417178,24.30,16.80,1,45.22,7.78,351.81,100,100,509
74.87,DRIVE,1418199,24.30,16.80,1,45.26,7.79,352.58,100,100,509
75.88,DRIVE,1419218,24.30,16.80,1,45.05,7.77,350.04,100,100,509
76.89,DRIVE,1420237,24.10,16.79,1,45.28,8.12,367.67,100,100,505
77.90,DRIVE,1421254,24.30,16.79,1,45.26,7.69,348.05,100,100,509
78.91,DRIVE,1422272,24.30,16.79,1,45.31,7.64,346.17,100,100,509
79.92,DRIVE,1423291,24.30,16.79,1,45.12,7.94,358.25,100,100,509
80.93,DRIVE,1424309,24.30,16.78,1,45.29,7.83,354.62,100,100,509
81.94,DRIVE,1425328,24.50,16.78,1,45.24,7.72,349.25,100,100,513
82.96,DRIVE,1426347,24.30,16.78,1,45.21,7.68,347.21,100,100,509
83.97,DRIVE,1427368,24.30,16.78,1,45.28,7.63,345.49,100,100,509
84.98,DRIVE,1428388,24.10,16.77,1,45.24,7.92,358.30,100,100,505
85.99,DRIVE,1429407,24.10,16.77,1,45.28,7.70,348.66,100,100,505
87.00,DRIVE,1430425,24.10,16.77,1,45.36,7.72,350.18,100,100,505
88.02,DRIVE,1431442,24.30,16.77,1,45.05,7.77,350.04,100,100,509
89.03,DRIVE,1432462,24.30,16.76,1,45.33,7.64,346.32,100,100,509
90.03,DRIVE,1433482,24.10,16.76,1,45.31,7.84,355.23,100,100,505
91.04,DRIVE,1434500,24.30,16.76,1,45.33,8.00,362.64,100,100,509
92.06,DRIVE,1435517,24.10,16.76,1,45.28,7.91,358.16,100,100,505
93.07,DRIVE,1436782,24.00,16.75,1,45.10,8.24,371.62,100,100,503
94.09,DRIVE,1437793,24.00,16.75,1,45.13,8.45,381.35,100,100,503
95.10,DRIVE,1438802,24.00,16.75,1,44.82,8.60,385.45,100,100,503
96.11,DRIVE,1439807,24.00,16.74,1,45.13,8.46,381.80,100,100,503
97.13,DRIVE,1440811,23.80,16.74,1,45.01,9.03,406.44,100,100,499
98.14,DRIVE,1441815,24.00,16.74,1,45.12,8.78,396.15,100,100,503
99.16,DRIVE,1442819,24.00,16.74,1,45.10,8.69,391.92,100,100,503
100.17,DRIVE,1443825,24.00,16.73,1,45.08,8.53,384.53,100,100,503
101.18,DRIVE,1444832,24.00,16.73,1,45.10,8.61,388.31,100,100,503
102.20,DRIVE,1445838,24.00,16.73,1,45.10,8.61,388.31,100,100,503
103.22,DRIVE,1446843,23.80,16.73,1,44.92,8.67,389.46,100,100,499
104.23,DRIVE,1447847,23.80,16.72,1,45.01,9.01,405.54,100,100,499
105.24,DRIVE,1448846,23.80,16.72,1,45.01,9.13,410.94,100,100,499
106.25,DRIVE,1449840,23.60,16.72,1,45.01,9.51,428.05,100,100,495
107.26,DRIVE,1450831,23.60,16.72,1,45.01,9.57,430.75,100,100,495
108.27,DRIVE,1451821,23.60,16.72,1,45.01,9.55,429.85,100,100,495
109.28,DRIVE,1452812,23.60,16.71,1,44.84,9.71,435.40,100,100,495
110.29,DRIVE,1453806,23.80,16.71,1,44.98,9.33,419.66,100,100,499
111.30,DRIVE,1454801,23.60,16.71,1,45.01,9.32,419.49,100,100,495
112.32,DRIVE,1455800,24.00,16.71,1,45.05,8.85,398.69,100,100,503
113.34,DRIVE,1456801,23.80,16.70,1,45.01,8.98,404.19,100,100,499
114.35,DRIVE,1457804,23.80,16.70,1,45.03,8.85,398.52,100,100,499
115.36,DRIVE,1458808,24.00,16.70,1,45.06,8.49,382.56,100,100,503
116.37,DRIVE,1459813,24.10,16.70,1,45.08,8.28,373.26,100,100,505
117.39,DRIVE,1460818,23.80,16.69,1,45.05,8.97,404.10,100,100,499
118.40,DRIVE,1461819,24.00,16.69,1,45.05,9.01,405.90,100,100,503
119.41,DRIVE,1462818,23.80,16.69,1,45.01,8.93,401.94,100,100,499
120.42,DRIVE,1463817,24.00,16.69,1,45.01,8.91,401.04,100,100,503
121.43,DRIVE,1464816,23.80,16.68,1,44.70,9.08,405.88,100,100,499
122.44,DRIVE,1465816,23.80,16.68,1,45.59,9.06,413.05,100,100,499
123.47,DRIVE,1466815,23.80,16.68,1,45.01,8.89,400.14,100,100,499
124.49,DRIVE,1468066,23.80,16.67,1,44.96,8.87,398.80,100,100,499
