Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.02,DRIVE,129978,26.50,16.97,1,49.81,9.48,472.20,100,100,555
2.02,DRIVE,131081,25.90,16.97,0,51.75,0.00,0.00,0,0,543
3.03,DRIVE,132158,25.40,16.97,0,51.73,0.00,0.00,0,0,532
4.04,DRIVE,133229,25.50,16.96,0,49.50,12.36,611.82,96,100,534
5.05,DRIVE,134304,25.50,16.96,1,49.32,11.79,581.48,100,100,534
6.06,DRIVE,135385,25.70,16.96,1,49.59,11.41,565.82,100,100,539
7.07,DRIVE,136470,25.90,16.95,1,50.17,11.33,568.43,100,100,543
8.08,DRIVE,137557,25.90,16.95,1,49.29,11.10,547.12,100,100,543
9.10,DRIVE,138645,25.90,16.95,1,48.83,11.38,555.69,100,100,543
10.11,DRIVE,139732,25.70,16.95,1,49.64,11.01,546.54,100,100,539
11.12,DRIVE,140823,25.90,16.94,1,49.41,10.94,540.55,100,100,543
12.14,DRIVE,141919,25.90,16.94,1,49.55,10.70,530.19,100,100,543
13.15,DRIVE,143021,26.30,16.94,1,49.81,10.14,505.07,100,100,551
14.16,DRIVE,144127,26.30,16.93,1,49.81,9.83,489.63,100,100,551
15.17,DRIVE,145238,26.30,16.93,1,49.97,9.58,478.71,100,100,551
16.18,DRIVE,146349,26.10,16.93,0,51.61,0.00,0.00,0,0,547
17.19,DRIVE,147440,25.90,16.92,0,51.68,0.00,0.00,0,0,543
18.20,DRIVE,148511,25.40,16.92,0,51.71,0.00,0.00,0,0,532
19.20,DRIVE,149560,24.80,16.92,0,51.78,0.00,0.00,0,0,520
20.21,DRIVE,150584,24.30,16.91,0,50.41,6.10,307.50,34,87,509
21.23,DRIVE,151596,23.80,16.91,0,51.75,0.00,0.00,0,0,499
22.24,DRIVE,152580,23.10,16.91,0,51.80,0.00,0.00,0,0,484
23.25,DRIVE,153538,22.40,16.91,0,51.82,0.00,0.00,0,0,469
24.26,DRIVE,154728,22.80,16.90,1,48.56,18.43,894.96,100,96,478
25.27,DRIVE,155696,23.30,16.90,1,47.67,18.85,898.58,100,100,488
26.28,DRIVE,156677,23.30,16.90,1,48.23,18.58,896.11,100,100,488
27.29,DRIVE,157667,23.80,16.90,1,48.34,17.43,842.57,100,100,499
28.30,DRIVE,158674,24.10,16.90,1,48.55,16.21,787.00,100,100,505
29.31,DRIVE,159694,24.50,16.89,0,48.85,15.27,745.94,97,100,513
30.33,DRIVE,160723,24.60,16.89,1,48.65,14.38,699.59,100,100,516
31.34,DRIVE,161767,25.00,16.89,1,48.94,13.15,643.56,100,100,524
32.37,DRIVE,162829,25.50,16.89,1,49.01,12.18,596.94,100,100,534
33.38,DRIVE,163906,25.70,16.88,1,49.04,11.51,564.45,100,100,539
34.39,DRIVE,164988,25.90,16.88,1,49.57,11.11,550.72,100,100,543
35.40,DRIVE,166079,26.10,16.88,1,49.46,10.67,527.74,100,100,547
36.41,DRIVE,167178,26.30,16.87,1,49.53,10.10,500.25,100,100,551
37.41,DRIVE,168282,26.50,16.87,1,49.76,9.80,487.65,100,100,555
38.42,DRIVE,169390,26.50,16.87,1,49.83,9.54,475.38,100,100,555
39.43,DRIVE,170502,26.30,16.86,1,49.87,9.56,476.76,100,100,551
40.44,DRIVE,171615,26.30,16.86,1,50.38,9.41,474.08,100,100,551
41.45,DRIVE,172727,26.50,16.86,1,49.92,9.43,470.75,100,100,555
42.48,DRIVE,173839,26.70,16.85,1,49.51,9.25,457.97,100,100,560
43.49,DRIVE,174954,26.70,16.85,1,49.94,9.13,455.95,100,100,560
44.50,DRIVE,176071,26.70,16.85,1,50.06,8.87,444.03,100,100,560
45.51,DRIVE,177193,26.70,16.84,1,50.10,8.49,425.35,100,100,560
46.52,DRIVE,178317,26.90,16.84,1,50.06,8.15,407.99,100,100,564
47.53,DRIVE,179443,26.70,16.83,1,50.06,8.40,420.50,100,100,560
48.54,DRIVE,180568,26.70,16.83,1,50.06,8.62,431.52,100,100,560
49.55,DRIVE,181694,26.70,16.83,1,50.11,8.62,431.95,100,100,560
50.56,DRIVE,182819,26.70,16.82,1,49.99,8.57,428.41,100,100,560
51.57,DRIVE,183942,26.70,16.82,1,49.99,8.62,430.91,100,100,560
52.60,DRIVE,185063,26.70,16.82,1,50.03,8.82,441.26,100,100,560
53.61,DRIVE,186181,26.70,16.81,1,49.99,8.75,437.41,100,100,560
54.62,DRIVE,187299,26.50,16.81,1,49.83,8.85,441.00,100,100,555
55.63,DRIVE,188417,26.50,16.81,1,50.48,9.23,465.93,100,100,555
56.64,DRIVE,189534,26.50,16.80,1,50.01,9.16,458.09,100,100,555
57.65,DRIVE,190651,26.70,16.80,1,49.67,8.94,444.05,100,100,560
58.65,DRIVE,191767,26.50,16.79,1,49.50,9.24,457.38,100,100,555
59.66,DRIVE,192880,26.30,16.79,1,49.90,9.42,470.06,100,100,551
60.67,DRIVE,193992,26.30,16.79,1,49.90,9.44,471.06,100,100,551
61.68,DRIVE,195104,26.30,16.78,1,49.96,9.39,469.12,100,100,551
62.71,DRIVE,196494,26.50,16.78,1,49.87,9.31,464.29,100,100,555
63.72,DRIVE,197605,26.30,16.77,1,49.80,9.21,458.66,100,100,551
64.73,DRIVE,198717,26.50,16.77,1,49.83,9.33,464.91,100,100,555
65.74,DRIVE,199828,26.50,16.77,1,49.85,9.17,457.12,100,100,555
66.76,DRIVE,200940,26.50,16.76,1,49.71,9.26,460.31,100,100,555
67.77,DRIVE,202053,26.50,16.76,1,49.90,9.13,455.59,100,100,555
68.77,DRIVE,203166,26.50,16.76,1,49.88,9.01,449.42,100,100,555
69.78,DRIVE,204279,26.50,16.75,1,49.73,9.18,456.52,100,100,555
70.79,DRIVE,205392,26.30,16.75,1,49.66,9.34,463.82,100,100,551
71.80,DRIVE,206505,26.50,16.75,1,49.46,9.45,467.40,100,100,555
72.82,DRIVE,207617,26.50,16.74,1,49.78,9.23,459.47,100,100,555
73.83,DRIVE,208731,26.50,16.74,1,49.85,9.15,456.13,100,100,555
74.84,DRIVE,209846,26.50,16.74,1,49.88,9.16,456.90,100,100,555
75.84,DRIVE,210961,26.50,16.73,1,49.67,9.26,459.94,100,100,555
76.85,DRIVE,212077,26.30,16.73,1,49.88,9.25,461.39,100,100,551
77.86,DRIVE,213190,26.50,16.72,1,49.55,9.14,452.89,100,100,555
78.87,DRIVE,214304,26.50,16.72,1,49.85,9.02,449.65,100,100,555
79.88,DRIVE,215419,26.50,16.72,1,49.88,8.96,446.92,100,100,555
80.89,DRIVE,216535,26.50,16.71,1,49.50,8.89,440.06,100,100,555
81.89,DRIVE,217651,26.70,16.71,1,49.92,8.78,438.30,100,100,560
82.91,DRIVE,218767,26.50,16.71,1,49.74,8.80,437.71,100,100,555
83.92,DRIVE,219883,26.50,16.70,1,49.48,9.08,449.28,100,100,555
84.93,DRIVE,221000,26.50,16.70,1,49.80,9.22,459.16,100,100,555
85.94,DRIVE,222118,26.70,16.69,1,49.53,8.99,445.27,100,100,560
86.95,DRIVE,223236,26.50,16.69,1,49.97,8.76,437.74,100,100,555
87.96,DRIVE,224355,26.70,16.69,1,49.97,8.54,426.74,100,100,560
88.97,DRIVE,225476,26.70,16.68,1,49.92,8.58,428.31,100,100,560
89.98,DRIVE,226597,26.70,16.68,1,49.96,8.56,427.66,100,100,560
90.99,DRIVE,227718,26.70,16.68,1,49.92,8.42,420.33,100,100,560
92.00,DRIVE,228838,26.50,16.67,1,49.55,8.73,432.57,100,100,555
93.01,DRIVE,229957,26.50,16.67,1,50.38,8.99,452.92,100,100,555
94.02,DRIVE,231075,26.70,16.66,1,49.59,8.82,437.38,100,100,560
95.03,DRIVE,232196,26.50,16.66,1,49.43,8.77,433.50,100,100,555
96.04,DRIVE,233314,26.70,16.66,1,49.85,8.78,437.68,100,100,560
97.05,DRIVE,234432,26.50,16.65,1,49.85,9.06,451.64,100,100,555
98.06,DRIVE,235545,26.30,16.65,1,49.73,9.26,460.50,100,100,551
99.07,DRIVE,236656,26.50,16.65,1,49.85,9.16,456.63,100,100,555
100.08,DRIVE,237766,26.50,16.64,1,49.80,9.14,455.17,100,100,555
101.09,DRIVE,238875,26.30,16.64,1,49.85,9.50,473.57,100,100,551
102.11,DRIVE,239983,26.50,16.64,1,49.66,9.18,455.88,100,100,555
103.13,DRIVE,241092,26.50,16.63,1,49.78,9.31,463.45,100,100,555
104.14,DRIVE,242201,26.50,16.63,1,50.41,9.20,463.77,100,100,555
105.15,DRIVE,243311,26.30,16.62,1,49.76,9.23,459.28,100,100,551
106.16,DRIVE,244700,26.50,16.62,1,49.83,8.89,442.99,100,100,555
107.17,DRIVE,245816,26.50,16.61,1,49.90,8.60,429.14,100,100,555
108.18,DRIVE,246934,26.70,16.61,1,49.85,8.74,435.69,100,100,560
109.19,DRIVE,248052,26.70,16.61,1,49.80,8.88,442.22,100,100,560
110.20,DRIVE,249170,26.30,16.60,0,51.31,0.00,0.00,0,0,551
111.21,DRIVE,250267,25.90,16.60,0,51.54,0.00,0.00,0,0,543
112.22,DRIVE,251335,25.00,16.60,0,51.54,0.00,0.00,0,0,524
113.25,DRIVE,252376,24.50,16.59,0,51.54,0.00,0.00,0,0,513
114.25,DRIVE,253388,23.80,16.59,0,51.47,0.00,0.00,0,0,499
115.26,DRIVE,254384,23.60,16.59,0,49.76,9.91,493.12,55,90,495
116.28,DRIVE,255377,23.50,16.59,0,51.50,0.00,0.00,0,0,492
117.29,DRIVE,256366,23.50,16.58,0,51.52,0.00,0.00,0,0,492
118.29,DRIVE,257337,23.00,16.58,0,51.54,0.00,0.00,0,0,482
119.31,DRIVE,258300,22.70,16.58,0,50.17,7.61,381.79,45,85,476
120.32,DRIVE,259258,22.80,16.58,0,50.06,8.38,419.50,47,86,478
121.33,DRIVE,260228,23.30,16.57,0,50.15,11.78,590.77,67,91,488
122.34,DRIVE,261219,24.00,16.57,0,49.18,12.70,624.59,71,94,503
123.34,DRIVE,262233,24.50,16.57,0,48.34,14.93,721.72,93,100,513
124.36,DRIVE,263273,25.00,16.57,1,49.11,13.57,666.42,100,100,524
125.37,DRIVE,264334,25.40,16.56,1,49.32,12.19,601.21,100,100,532
126.38,DRIVE,265412,26.10,16.56,1,50.15,10.68,535.60,100,100,547
127.39,DRIVE,266500,26.10,16.56,1,49.48,10.26,507.66,100,100,547
128.40,DRIVE,267596,26.10,16.55,1,49.64,10.02,497.39,100,100,547
129.41,DRIVE,268696,26.30,16.55,0,49.34,9.65,476.13,75,100,551
130.42,DRIVE,269783,25.70,16.55,0,51.43,0.00,0.00,0,0,539
131.43,DRIVE,270850,25.20,16.54,0,51.47,0.00,0.00,0,0,528
132.44,DRIVE,271894,24.80,16.54,0,51.45,0.00,0.00,0,0,520
133.45,DRIVE,272917,24.10,16.54,0,51.52,0.00,0.00,0,0,505
134.46,DRIVE,273922,23.80,16.53,0,51.57,0.00,0.00,0,0,499
135.47,DRIVE,274907,23.10,16.53,0,51.54,0.00,0.00,0,0,484
136.48,DRIVE,275898,23.80,16.53,0,49.02,14.43,707.36,80,95,499
137.49,DRIVE,276896,23.60,16.53,1,48.64,17.14,833.69,100,100,495
138.49,DRIVE,277913,24.50,16.52,1,48.35,15.14,732.02,100,100,513
139.50,DRIVE,278949,25.00,16.52,1,49.06,13.58,666.23,100,100,524
140.52,DRIVE,280001,25.20,16.52,1,49.18,12.87,632.95,100,100,528
141.52,DRIVE,281066,25.40,16.51,1,49.29,12.18,600.35,100,100,532
142.54,DRIVE,282143,25.70,16.51,1,49.18,11.19,550.32,100,100,539
143.55,DRIVE,283229,25.90,16.51,1,49.08,10.55,517.79,100,100,543
144.56,DRIVE,284322,26.10,16.50,1,49.67,9.81,487.26,100,100,547
145.57,DRIVE,285697,26.30,16.50,1,49.04,9.66,473.73,100,100,551
146.58,DRIVE,286802,26.30,16.49,1,50.25,9.36,470.34,100,100,551
147.59,DRIVE,287910,26.30,16.49,1,49.76,9.30,462.77,100,100,551
148.60,DRIVE,289017,26.30,16.49,1,49.73,9.35,464.98,100,100,551
149.62,DRIVE,290124,26.30,16.48,1,49.74,9.30,462.58,100,100,551
150.63,DRIVE,291229,26.50,16.48,1,49.46,9.47,468.39,100,100,555
151.64,DRIVE,292334,26.30,16.47,1,49.69,9.34,464.10,100,100,551
152.66,DRIVE,293440,26.50,16.47,1,50.25,9.19,461.80,100,100,555
153.68,DRIVE,294550,26.70,16.47,1,49.74,8.81,438.21,100,100,560
154.69,DRIVE,295667,26.50,16.46,1,49.85,8.68,432.70,100,100,555
155.70,DRIVE,296789,26.90,16.46,1,49.88,8.25,411.51,100,100,564
156.71,DRIVE,297917,26.90,16.45,1,49.60,7.90,391.84,100,100,564
157.72,DRIVE,299053,27.40,16.45,1,50.17,6.86,344.17,100,100,574
158.73,DRIVE,300197,27.40,16.45,1,50.24,6.63,333.09,100,100,574
159.74,DRIVE,301344,27.40,16.44,1,50.17,6.83,342.66,100,100,574
160.75,DRIVE,302491,27.40,16.44,1,50.25,6.75,339.19,100,100,574
161.76,DRIVE,303637,27.40,16.43,1,50.15,6.87,344.53,100,100,574
162.77,DRIVE,304778,26.90,16.43,1,49.83,7.46,371.73,100,100,564
163.79,DRIVE,305913,26.90,16.43,1,49.67,7.93,393.88,100,100,564
164.80,DRIVE,307040,26.70,16.42,1,49.88,8.40,418.99,100,100,560
165.81,DRIVE,308162,26.70,16.42,1,49.73,8.57,426.19,100,100,560
166.82,DRIVE,309278,26.50,16.41,1,49.81,8.98,447.29,100,100,555
167.83,DRIVE,310389,26.30,16.41,1,49.69,9.05,449.69,100,100,551
168.84,DRIVE,311498,26.50,16.41,1,49.60,9.24,458.30,100,100,555
169.85,DRIVE,312602,26.30,16.40,1,49.53,9.52,471.53,100,100,551
170.86,DRIVE,313702,26.30,16.40,1,49.32,9.86,486.30,100,100,551
171.87,DRIVE,314798,26.10,16.39,1,49.59,10.31,511.27,100,100,547
172.88,DRIVE,315891,26.10,16.39,1,49.53,10.14,502.23,100,100,547
173.91,DRIVE,316985,25.90,16.39,1,49.51,10.33,511.44,100,100,543
174.92,DRIVE,318081,26.30,16.38,1,49.60,9.93,492.53,100,100,551
175.93,DRIVE,319181,26.30,16.38,1,49.51,9.65,477.77,100,100,551
176.95,DRIVE,320287,26.30,16.37,1,49.55,9.32,461.81,100,100,551
177.95,DRIVE,321398,26.50,16.37,1,49.69,8.93,443.73,100,100,555
178.96,DRIVE,322512,26.50,16.37,1,49.41,8.82,435.80,100,100,555
179.97,DRIVE,323623,26.30,16.36,1,49.71,9.21,457.83,100,100,551
180.98,DRIVE,324729,26.50,16.36,1,49.62,9.42,467.42,100,100,555
181.99,DRIVE,325830,26.30,16.36,1,49.55,9.72,481.63,100,100,551
183.01,DRIVE,327206,26.10,16.35,1,49.60,9.65,478.64,100,100,547
184.01,DRIVE,328311,26.50,16.34,1,49.69,9.18,456.15,100,100,555
185.02,DRIVE,329413,26.10,16.34,0,51.27,0.00,0.00,0,0,547
186.02,DRIVE,330497,25.70,16.34,0,51.27,0.00,0.00,0,0,539
187.03,DRIVE,331565,25.40,16.33,0,51.35,0.00,0.00,0,0,532
188.04,DRIVE,332620,25.20,16.33,0,51.40,0.00,0.00,0,0,528
189.05,DRIVE,333660,24.60,16.33,0,51.40,0.00,0.00,0,0,516
190.05,DRIVE,334685,24.30,16.32,0,51.40,0.00,0.00,0,0,509
191.07,DRIVE,335692,24.00,16.32,0,51.45,0.00,0.00,0,0,503
192.08,DRIVE,336682,23.50,16.32,0,51.49,0.00,0.00,0,0,492
193.09,DRIVE,337651,22.80,16.32,0,51.45,0.00,0.00,0,0,478
194.11,DRIVE,338598,22.40,16.31,0,51.45,0.00,0.00,0,0,469
195.12,DRIVE,339522,21.70,16.31,0,51.50,0.00,0.00,0,0,455
196.13,DRIVE,340430,21.40,16.31,0,51.50,0.00,0.00,0,0,448
