Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.00,RACE,7894,0.00,16.40,0,52.08,0.00,0.00,0,0,0
2.03,RACE,7894,0.00,16.40,0,52.10,0.00,0.00,0,0,0
3.05,RACE,7894,0.00,16.41,0,52.03,0.00,0.00,0,0,0
4.08,RACE,7894,0.00,16.42,0,52.03,0.00,0.00,0,0,0
5.10,RACE,7898,0.00,16.43,0,52.07,0.00,0.00,0,0,0
6.13,RACE,7911,0.14,16.44,0,49.22,10.90,536.50,71,24,3
7.13,RACE,7992,2.36,16.44,1,49.81,9.71,483.54,100,24,49
8.14,RACE,8141,4.11,16.45,1,49.96,9.82,490.76,100,29,86
9.15,RACE,8358,5.66,16.46,1,49.90,9.90,494.23,100,34,118
10.15,RACE,8631,6.77,16.46,1,49.87,10.02,499.47,100,37,142
11.16,RACE,8950,7.63,16.47,1,50.24,9.77,490.71,100,40,159
12.16,RACE,9309,8.64,16.47,1,50.55,10.16,513.67,100,43,181
13.16,RACE,9703,9.37,16.47,1,50.48,9.91,500.34,100,45,196
14.18,RACE,10130,10.11,16.48,1,50.57,9.84,497.42,100,48,212
15.19,RACE,10589,11.10,16.48,1,50.17,9.38,470.66,100,51,232
16.19,RACE,11082,11.52,16.49,1,50.96,10.22,520.89,100,53,241
17.21,RACE,11594,11.89,16.49,1,50.47,10.10,509.95,100,54,249
18.23,RACE,12128,12.20,16.49,1,50.55,10.66,539.10,100,55,255
19.26,RACE,12684,12.96,16.49,1,50.34,10.01,503.97,100,57,271
20.28,RACE,13258,13.27,16.50,1,50.40,9.77,492.61,100,59,278
21.30,RACE,13848,13.71,16.50,1,50.06,10.11,505.92,100,60,287
22.32,RACE,14461,14.30,16.50,1,50.61,9.76,494.07,100,62,299
23.34,RACE,15253,14.88,16.50,1,50.34,9.76,491.24,100,64,312
24.36,RACE,15909,15.15,16.50,1,50.38,10.14,511.02,100,65,317
25.39,RACE,16587,15.72,16.51,1,50.59,10.22,517.11,100,67,329
26.40,RACE,17280,16.10,16.51,1,50.55,10.02,506.34,100,68,337
27.42,RACE,17990,16.18,16.51,1,50.32,10.43,525.08,100,69,339
28.43,RACE,18711,16.59,16.51,1,51.36,2.83,145.20,100,61,347
29.45,RACE,19430,16.34,16.51,1,51.29,2.73,139.92,100,62,342
30.47,RACE,20150,16.42,16.51,1,51.40,4.01,206.00,100,64,344
31.48,RACE,20869,16.50,16.51,1,50.82,6.86,348.45,100,66,346
32.48,RACE,21589,16.42,16.51,0,51.70,0.00,0.00,0,0,344
33.50,RACE,22282,15.22,16.52,0,51.71,0.00,0.00,0,0,319
34.53,RACE,22911,13.65,16.52,0,51.73,0.00,0.00,0,0,286
35.54,RACE,23475,12.29,16.52,0,51.77,0.00,0.00,0,0,257
36.56,RACE,23975,10.67,16.52,0,51.78,0.00,0.00,0,0,223
37.59,RACE,24394,8.34,16.53,0,51.80,0.00,0.00,0,0,174
38.59,RACE,24705,5.80,16.53,0,51.80,0.00,0.00,0,0,121
39.59,RACE,24896,3.15,16.54,0,51.82,0.00,0.00,0,0,66
40.59,RACE,24967,1.01,16.55,0,51.80,0.00,0.00,0,0,21
41.60,RACE,24970,0.00,16.56,0,51.82,0.00,0.00,0,0,0
42.60,RACE,24971,0.00,16.56,0,51.86,0.00,0.00,0,0,0
43.63,RACE,24971,0.00,16.57,0,51.82,0.00,0.00,0,0,0
44.65,RACE,24971,0.00,16.58,0,51.84,0.00,0.00,0,0,0
45.65,RACE,24971,0.00,16.59,0,51.86,0.00,0.00,0,0,0
46.68,RACE,24971,0.00,16.60,0,51.86,0.00,0.00,0,0,0
47.69,RACE,24971,0.00,16.60,0,51.93,0.00,0.00,0,0,0
48.71,RACE,24971,0.00,16.61,0,51.89,0.00,0.00,0,0,0
49.74,RACE,24975,0.00,16.62,0,51.86,0.00,0.00,0,0,0
50.76,RACE,24977,0.00,16.63,0,51.86,0.00,0.00,0,0,0
51.77,RACE,24979,0.00,16.64,0,51.91,0.00,0.00,0,0,0
52.77,RACE,24980,0.00,16.65,0,51.89,0.00,0.00,0,0,0
53.79,RACE,24980,0.00,16.65,0,51.87,0.00,0.00,0,0,0
54.79,RACE,24982,0.00,16.66,0,51.89,0.00,0.00,0,0,0
55.79,RACE,24984,0.00,16.67,0,51.89,0.00,0.00,0,0,0
56.82,RACE,24987,0.00,16.68,0,51.93,0.00,0.00,0,0,0
57.82,RACE,24989,0.00,16.69,0,51.94,0.00,0.00,0,0,0
58.85,RACE,25000,0.48,16.69,1,49.30,10.18,501.82,100,19,9
59.85,RACE,25074,2.27,16.70,1,49.25,10.25,504.63,100,24,47
60.86,RACE,25222,4.17,16.71,1,49.99,9.88,493.85,100,29,87
61.87,RACE,25439,5.67,16.72,1,50.32,9.92,498.96,100,34,118
62.88,RACE,25716,6.94,16.72,1,50.68,9.82,497.64,100,38,145
63.89,RACE,26052,8.34,16.73,1,50.18,9.78,490.95,100,42,174
64.89,RACE,26441,9.27,16.73,1,50.52,9.65,487.60,100,45,194
65.92,RACE,26873,10.30,16.73,1,51.31,10.18,522.12,100,48,216
66.94,RACE,27341,11.09,16.74,1,50.27,10.12,508.75,100,51,232
67.96,RACE,27843,11.98,16.74,1,50.36,9.63,484.77,100,54,251
68.98,RACE,28517,12.81,16.74,1,50.54,10.12,511.36,100,57,268
69.99,RACE,29089,13.48,16.75,1,50.62,9.77,494.38,100,59,282
70.99,RACE,29689,13.88,16.75,1,50.66,10.42,527.77,100,61,291
72.02,RACE,30317,14.61,16.75,1,50.64,10.18,515.63,100,63,306
73.03,RACE,30970,15.15,16.75,1,50.45,9.98,503.22,100,65,317
74.06,RACE,31619,14.81,16.76,0,51.71,0.00,0.00,0,0,310
75.07,RACE,32246,14.18,16.76,0,51.73,0.00,0.00,0,0,297
76.09,RACE,32864,14.36,16.76,1,50.48,10.05,507.20,100,63,301
77.10,RACE,33495,14.49,16.76,1,50.40,9.88,497.80,100,63,303
78.11,RACE,34139,14.94,16.76,1,50.55,10.21,516.15,100,64,313
79.13,RACE,34798,15.15,16.77,1,50.31,10.31,518.72,100,65,317
80.15,RACE,35468,15.36,16.77,1,50.55,9.77,493.80,100,66,322
81.16,RACE,36145,15.65,16.77,1,50.38,10.12,509.76,100,67,328
82.18,RACE,36840,16.10,16.77,1,50.55,9.88,499.41,100,69,337
83.20,RACE,37543,16.18,16.77,1,50.38,10.18,512.59,100,69,339
84.21,RACE,38256,16.67,16.77,1,50.24,10.40,522.61,100,70,349
85.23,RACE,38975,16.59,16.78,1,50.54,9.96,503.28,100,70,347
86.24,RACE,39701,17.37,16.78,1,50.15,7.26,364.02,100,75,364
87.25,RACE,40434,16.84,16.78,1,50.97,5.18,264.10,100,66,353
88.26,RACE,41166,16.84,16.78,1,50.85,5.63,286.40,100,68,353
89.27,RACE,41899,16.67,16.78,1,50.75,6.94,352.23,100,68,349
90.28,RACE,42632,16.75,16.78,1,50.94,7.05,359.23,100,65,351
91.29,RACE,43365,16.75,16.78,1,50.94,6.17,314.40,100,66,351
92.30,RACE,44098,16.92,16.78,1,51.01,5.55,283.36,100,65,355
93.32,RACE,44831,16.84,16.79,1,50.83,6.75,343.08,100,68,353
94.34,RACE,45560,16.42,16.79,0,51.57,0.00,0.00,0,0,344
95.35,RACE,46268,16.42,16.79,0,51.61,0.00,0.00,0,0,344
96.36,RACE,47137,16.03,16.79,1,50.54,9.79,494.69,100,68,336
97.38,RACE,47849,16.50,16.79,1,50.55,10.09,509.88,100,70,346
98.39,RACE,48573,16.42,16.79,0,51.56,0.00,0.00,0,0,344
99.41,RACE,49279,16.03,16.79,0,51.61,0.16,8.00,40,28,336
100.43,RACE,49993,16.50,16.79,1,50.47,10.06,507.53,100,70,346
101.45,RACE,50726,16.67,16.80,1,51.43,0.36,18.72,100,60,349
102.46,RACE,51459,16.75,16.80,1,51.75,0.24,12.21,100,59,351
103.47,RACE,52201,17.37,16.80,0,51.54,0.00,0.00,0,0,364
104.48,RACE,52928,16.67,16.80,0,51.61,0.00,0.00,0,0,349
105.50,RACE,53647,16.67,16.80,1,50.59,9.56,483.82,100,70,349
106.50,RACE,54379,16.76,16.80,1,51.15,4.51,230.64,100,64,351
107.51,RACE,55111,16.84,16.80,1,50.99,4.04,205.96,100,65,353
108.53,RACE,55844,16.84,16.80,1,50.94,4.57,232.95,100,65,353
109.54,RACE,56577,16.75,16.81,1,51.08,3.98,203.30,100,66,351
110.55,RACE,57310,16.67,16.81,1,51.26,2.60,133.06,100,63,349
111.56,RACE,58042,16.67,16.81,1,50.99,1.69,85.97,100,69,349
112.58,RACE,58774,16.67,16.81,1,49.90,9.89,493.43,100,70,349
113.59,RACE,59505,16.75,16.81,1,50.48,6.32,319.25,100,67,351
114.59,RACE,60237,16.75,16.81,1,50.48,9.63,486.20,100,70,351
115.60,RACE,60969,16.84,16.81,1,50.45,9.80,494.39,100,71,353
116.61,RACE,61701,17.19,16.81,1,49.74,9.29,462.32,100,77,360
117.61,RACE,62434,16.75,16.82,1,50.73,5.73,290.53,100,66,351
118.63,RACE,63165,16.93,16.82,1,50.89,7.86,400.23,100,63,355
119.65,RACE,63896,16.92,16.82,1,50.69,4.35,220.57,100,67,355
120.66,RACE,64628,16.84,16.82,1,49.99,10.19,509.35,100,71,353
121.67,RACE,65361,16.76,16.82,1,50.66,6.54,331.36,100,68,351
122.68,RACE,66094,16.75,16.82,1,50.57,8.29,419.28,100,68,351
123.71,RACE,66827,16.84,16.82,1,51.26,1.50,76.73,100,63,353
