Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
15.32,COMP,0,0.00,16.51,0,50.48,0.00,0.00,0,0,0
16.34,COMP,0,0.00,16.52,0,50.48,0.00,0.00,0,0,0
17.34,COMP,0,0.00,16.53,0,50.48,0.00,0.00,0,0,0
18.34,COMP,0,0.00,16.53,0,50.47,0.00,0.00,0,0,0
19.35,COMP,0,0.00,16.54,0,50.47,0.00,0.00,0,0,0
20.35,COMP,0,0.00,16.55,0,50.48,0.00,0.00,0,0,0
21.35,COMP,0,0.00,16.56,0,50.48,0.00,0.00,0,0,0
22.35,COMP,0,0.00,16.56,0,50.52,0.00,0.00,0,0,0
23.35,COMP,0,0.00,16.57,0,50.47,0.00,0.00,0,0,0
24.38,COMP,0,0.00,16.58,0,50.47,0.00,0.00,0,0,0
