Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.03,COMP,0,0.00,16.40,0,50.48,0.00,0.00,0,0,0
2.06,COMP,0,0.00,16.40,0,50.52,0.00,0.00,0,0,0
3.09,COMP,0,0.00,16.41,0,50.61,0.00,0.00,0,0,0
4.09,COMP,0,0.00,16.42,0,50.52,0.00,0.00,0,0,0
5.09,COMP,0,0.00,16.43,0,50.48,0.00,0.00,0,0,0
6.09,COMP,0,0.00,16.44,0,50.48,0.00,0.00,0,0,0
7.09,COMP,0,0.00,16.44,0,50.52,0.00,0.00,0,0,0
8.09,COMP,0,0.00,16.45,0,50.47,0.00,0.00,0,0,0
9.10,COMP,0,0.00,16.46,0,50.48,0.00,0.00,0,0,0
10.10,COMP,0,0.00,16.47,0,50.50,0.00,0.00,0,0,0
