Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
33.31,COMP,0,0.00,16.65,0,50.45,0.00,0.00,0,0,0
34.32,COMP,0,0.00,16.66,0,50.45,0.00,0.00,0,0,0
35.32,COMP,0,0.00,16.67,0,50.48,0.00,0.00,0,0,0
36.32,COMP,0,0.00,16.68,0,50.47,0.00,0.00,0,0,0
37.33,COMP,0,0.00,16.69,0,50.47,0.00,0.00,0,0,0
38.33,COMP,0,0.00,16.69,0,50.48,0.00,0.00,0,0,0
39.34,COMP,0,0.00,16.70,0,50.47,0.00,0.00,0,0,0
40.34,COMP,0,0.00,16.71,0,50.45,0.00,0.00,0,0,0
41.34,COMP,0,0.00,16.72,0,50.52,0.00,0.00,0,0,0
42.36,COMP,0,0.00,16.73,0,50.47,0.00,0.00,0,0,0
43.37,COMP,0,0.00,16.73,0,50.47,0.00,0.00,0,0,0
44.38,COMP,0,0.00,16.74,0,50.48,0.00,0.00,0,0,0
45.38,COMP,0,0.00,16.75,0,50.48,0.00,0.00,0,0,0
46.39,COMP,0,0.00,16.76,0,50.47,0.00,0.00,0,0,0
47.40,COMP,0,0.00,16.77,0,50.48,0.00,0.00,0,0,0
