Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.0,DRIVE,114913,0.0,15.06,0,51.68,0.0,0.0,0,0,0
2.01,DRIVE,114913,0.0,15.13,0,51.71,0.0,0.0,0,0,0
3.03,DRIVE,114915,0.0,15.19,0,51.19,1.05,53.9,32,9,0
4.02,DRIVE,115595,15.72,15.2,1,52.24,-0.36,-18.86,999,55,329
5.04,DRIVE,116278,16.34,15.21,1,52.17,0.19,9.7,999,57,342
6.06,DRIVE,116956,15.36,15.22,1,52.15,0.04,2.09,999,53,322
7.07,DRIVE,117633,16.59,15.22,1,51.52,2.43,125.14,999,59,347
8.08,DRIVE,118514,24.76,15.21,0,52.22,0.0,0.0,0,0,519
9.1,DRIVE,119412,16.67,15.2,0,51.64,0.0,0.0,0,0,349
10.1,DRIVE,119960,8.97,15.22,0,51.68,0.0,0.0,0,0,188
11.11,DRIVE,120178,2.27,15.27,0,51.66,0.0,0.0,0,0,47
12.12,DRIVE,120184,0.0,15.34,0,51.66,0.0,0.0,0,0,0
13.12,DRIVE,120569,23.7,15.37,0,50.52,9.09,459.31,55,96,497
14.14,DRIVE,121737,26.75,15.34,0,52.01,1.71,88.89,72,100,561
15.15,DRIVE,122914,26.97,15.3,0,51.93,1.68,87.23,80,100,565
16.16,DRIVE,124078,24.76,15.27,1,52.15,0.09,4.59,999,87,519
17.18,DRIVE,124953,15.57,15.26,1,51.87,0.03,1.71,999,54,326
18.19,DRIVE,125627,15.95,15.27,1,51.17,6.02,307.99,999,62,334
19.2,DRIVE,126306,15.65,15.28,1,51.78,0.07,3.62,999,55,328
20.21,DRIVE,127089,26.12,15.28,0,52.15,0.0,0.0,0,0,547
21.23,DRIVE,128228,26.75,15.25,0,51.87,1.77,92.02,60,100,561
22.24,DRIVE,129404,26.97,15.21,0,51.89,1.7,88.42,70,100,565
23.26,DRIVE,130580,26.97,15.18,0,51.94,1.75,90.85,98,100,565
24.27,DRIVE,131635,19.86,15.15,1,51.73,0.1,5.43,999,70,416
25.28,DRIVE,132369,21.26,15.15,1,48.72,16.87,821.83,999,98,446
26.3,DRIVE,133493,23.2,15.12,0,52.21,0.0,0.0,0,0,486
27.3,DRIVE,134316,14.94,15.12,0,51.63,0.0,0.0,0,0,313
28.32,DRIVE,134792,7.36,15.14,0,51.64,0.0,0.0,0,0,154
29.33,DRIVE,134934,1.13,15.2,0,51.61,0.0,0.0,0,0,23
30.34,DRIVE,134934,0.0,15.28,0,51.64,0.0,0.0,0,0,0
