Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.0,RACE,27611,6.6,16.39,1,11.43,11.07,126.56,100,23,138
2.0,RACE,27901,6.74,16.4,1,11.49,13.1,150.42,100,28,141
3.01,RACE,28199,6.81,16.4,1,11.26,12.25,137.85,100,25,142
4.02,RACE,28501,6.96,16.41,1,11.45,13.17,150.79,100,28,145
5.05,RACE,28808,7.14,16.41,1,11.31,9.6,108.62,100,20,149
6.08,RACE,29117,7.06,16.42,1,11.2,1.88,21.1,100,4,148
7.1,RACE,29425,7.06,16.42,1,11.27,13.42,151.36,100,28,148
8.1,RACE,29738,7.26,16.43,1,11.26,11.61,130.65,100,23,152
9.12,RACE,30059,6.92,16.43,1,11.29,5.47,61.81,100,11,145
10.15,RACE,30375,7.13,16.44,1,11.54,12.4,143.11,100,28,149
11.15,RACE,30682,6.97,16.44,1,11.2,9.55,106.98,100,21,146
12.16,RACE,30986,6.93,16.45,0,52.84,0.0,0.0,0,0,145
13.16,RACE,31283,6.77,16.45,0,52.86,0.0,0.0,0,0,142
14.16,RACE,31577,6.61,16.46,0,52.86,0.0,0.0,0,0,138
15.18,RACE,31863,6.54,16.46,0,52.84,0.0,0.0,0,0,137
16.21,RACE,32147,6.58,16.47,0,52.86,0.0,0.0,0,0,138
17.23,RACE,32432,6.45,16.47,0,52.86,0.0,0.0,0,0,135
18.24,RACE,32705,6.13,16.48,0,52.84,0.0,0.0,0,0,128
19.26,RACE,32965,5.82,16.48,0,52.88,0.0,0.0,0,0,122
20.26,RACE,33211,5.55,16.49,0,52.88,0.0,0.0,0,0,116
21.26,RACE,33449,5.41,16.5,0,52.89,0.0,0.0,0,0,113
22.27,RACE,33682,5.25,16.5,0,52.89,0.0,0.0,0,0,110
23.27,RACE,33890,4.26,16.51,0,52.88,0.0,0.0,0,0,89
24.3,RACE,34068,4.05,16.51,0,52.89,0.0,0.0,0,0,84
25.3,RACE,34241,3.94,16.52,0,52.95,0.0,0.0,0,0,82
26.33,RACE,34394,2.9,16.53,0,52.91,0.0,0.0,0,0,60
27.33,RACE,34466,1.19,16.53,0,52.95,0.0,0.0,0,0,24
28.35,RACE,34469,0.0,16.54,0,52.91,0.0,0.0,0,0,0
