Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.03,DRIVE,0,0.0,15.06,0,0.0,0.0,0.0,0,0.0,0
2.05,DRIVE,0,0.0,15.13,0,0.0,0.0,0.0,0,0.0,0
3.07,DRIVE,0,0.0,15.19,0,0.0,0.0,0.0,0,0.0,0
4.09,DRIVE,0,0.0,15.26,0,0.0,0.0,0.0,0,0.0,0
5.1,DRIVE,0,0.0,15.33,0,0.0,0.0,0.0,0,0.0,0
6.11,DRIVE,0,0.0,15.39,0,0.0,0.0,0.0,0,0.0,0
7.13,DRIVE,0,0.0,15.46,0,0.0,0.0,0.0,0,0.0,0
8.14,DRIVE,0,0.0,15.53,0,0.0,0.0,0.0,0,0.0,0
9.16,DRIVE,0,0.0,15.6,0,0.0,0.0,0.0,0,0.0,0
10.17,DRIVE,0,0.0,15.66,0,0.0,0.0,0.0,0,0.0,0
