Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.08,RACE,289582,2.34,15.07,0,54.36,0.2,10.93,25,10,49
2.11,RACE,289693,3.88,15.12,0,54.22,0.45,24.56,38,16,81
3.11,RACE,290058,12.42,15.16,0,53.78,1.32,70.78,38,45,260
4.12,RACE,290789,21.13,15.16,0,54.07,2.17,117.34,37,77,443
5.12,RACE,291891,27.64,15.13,0,54.18,1.37,74.17,38,100,579
6.15,RACE,293398,27.64,15.07,0,54.43,0.0,0.0,0,0,579
7.2,RACE,294456,21.13,15.05,0,54.43,0.0,0.0,0,0,443
8.2,RACE,295251,15.58,15.04,0,54.5,0.0,0.0,0,0,326
9.24,RACE,295812,10.53,15.06,0,54.45,0.0,0.0,0,0,220
10.25,RACE,296164,6.1,15.1,0,54.47,0.0,0.0,0,0,127
11.28,RACE,296331,2.31,15.15,0,54.45,0.0,0.0,0,0,48
12.3,RACE,296352,0.0,15.22,0,54.47,0.0,0.0,0,0,0
