Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.07,RACE,25279,0.0,16.4,0,52.79,0.0,0.0,0,0,0
2.08,RACE,25279,0.0,16.4,0,52.77,0.0,0.0,0,0,0
3.1,RACE,25280,0.0,16.41,0,50.57,6.22,314.65,35,15,0
4.1,RACE,25357,2.09,16.42,0,49.6,12.31,610.86,76,27,43
5.11,RACE,25510,4.54,16.43,1,50.18,17.48,877.02,100,37,95
6.11,RACE,25762,6.85,16.43,1,49.53,19.28,955.0,100,46,143
7.12,RACE,26112,9.01,16.44,1,49.99,19.98,998.75,100,53,189
8.13,RACE,26548,10.84,16.44,1,50.75,19.89,1009.46,100,59,227
9.16,RACE,27061,12.47,16.44,1,50.41,20.04,1010.05,100,64,261
10.17,RACE,27646,14.06,16.45,1,50.61,20.06,1015.0,100,70,294
11.18,RACE,28289,15.29,16.45,1,49.39,19.98,986.9,100,73,320
12.2,RACE,28978,16.18,16.45,1,50.32,19.81,996.82,100,77,339
13.2,RACE,29696,16.42,16.45,1,51.61,6.15,317.49,100,64,344
14.21,RACE,30415,16.5,16.45,1,51.08,8.54,436.08,100,67,346
15.22,RACE,31138,16.59,16.45,1,51.61,6.07,313.31,100,65,347
16.22,RACE,31860,16.42,16.45,1,51.93,3.64,189.06,100,62,344
17.25,RACE,32582,16.5,16.45,1,52.14,2.25,117.1,100,60,346
18.25,RACE,33304,16.5,16.46,1,51.68,5.61,289.71,100,65,346
19.26,RACE,34026,16.42,16.46,1,51.89,4.0,207.4,100,62,344
20.29,RACE,34748,16.34,16.46,1,51.75,6.13,317.38,100,64,342
21.29,RACE,35470,16.75,16.46,1,51.68,5.7,294.83,100,65,351
22.3,RACE,36192,16.59,16.46,1,51.78,4.19,217.18,100,64,347
23.33,RACE,36913,16.5,16.46,1,50.31,18.28,919.86,100,77,346
24.33,RACE,37636,16.5,16.46,1,51.01,11.56,589.93,100,70,346
25.34,RACE,38359,16.59,16.46,1,51.27,9.44,484.13,100,69,347
26.34,RACE,39081,16.5,16.46,1,51.29,8.94,458.5,100,68,346
27.36,RACE,39803,16.42,16.47,1,51.33,8.06,413.49,100,67,344
28.36,RACE,40526,16.5,16.47,1,51.64,5.86,302.69,100,65,346
29.39,RACE,41248,16.34,16.47,1,51.22,6.45,330.17,100,66,342
30.4,RACE,41970,16.5,16.47,1,51.75,6.02,311.58,100,65,346
31.43,RACE,42872,16.59,16.47,1,51.59,5.58,287.98,100,65,347
32.44,RACE,43595,16.5,16.47,1,52.26,3.99,208.77,100,63,346
33.47,RACE,44317,16.59,16.47,1,51.71,6.47,334.8,100,66,347
34.47,RACE,45038,16.42,16.47,1,51.59,5.89,303.72,100,65,344
35.47,RACE,45760,16.5,16.47,1,51.17,9.64,493.42,100,69,346
36.48,RACE,46483,16.42,16.47,1,52.17,5.98,312.03,100,65,344
37.48,RACE,47205,16.59,16.48,1,51.82,4.51,233.86,100,63,347
38.49,RACE,47927,16.5,16.48,1,51.89,4.12,213.89,100,63,346
39.52,RACE,48649,16.59,16.48,1,51.86,5.39,279.34,100,64,347
40.52,RACE,49372,16.42,16.48,1,52.01,2.36,122.49,100,60,344
41.53,RACE,50093,16.5,16.48,1,51.01,12.87,656.7,100,71,346
42.56,RACE,50816,16.5,16.48,1,51.98,2.89,150.32,100,62,346
43.58,RACE,51538,16.59,16.48,1,52.05,7.53,392.13,100,66,347
44.59,RACE,52247,15.5,16.48,0,52.24,0.0,0.0,0,0,325
45.6,RACE,52862,11.4,16.49,0,52.31,0.0,0.0,0,0,239
46.61,RACE,52891,2.49,16.49,0,52.28,0.0,0.0,0,0,52
47.62,RACE,52973,1.09,16.5,0,52.33,0.0,0.0,0,0,22
48.62,RACE,52975,0.0,16.51,0,52.35,0.0,0.0,0,0,0
49.62,RACE,52975,0.0,16.52,0,52.37,0.0,0.0,0,0,0
50.63,RACE,52975,0.0,16.53,0,52.4,0.0,0.0,0,0,0
51.63,RACE,52975,0.0,16.53,0,52.35,0.0,0.0,0,0,0
52.65,RACE,52975,0.0,16.54,0,52.4,0.0,0.0,0,0,0
53.65,RACE,52975,0.0,16.55,0,52.4,0.0,0.0,0,0,0
54.68,RACE,52975,0.0,16.56,0,52.42,0.0,0.0,0,0,0
55.7,RACE,52975,0.0,16.57,0,52.4,0.0,0.0,0,0,0
56.7,RACE,52975,0.0,16.57,0,52.4,0.0,0.0,0,0,0
57.72,RACE,52975,0.0,16.58,0,52.4,0.0,0.0,0,0,0
58.75,RACE,52975,0.0,16.59,0,52.42,0.0,0.0,0,0,0
59.78,RACE,52975,0.0,16.6,0,52.44,0.0,0.0,0,0,0
60.8,RACE,52975,0.0,16.61,0,52.45,0.0,0.0,0,0,0
61.8,RACE,52975,0.0,16.62,0,52.45,0.0,0.0,0,0,0
62.82,RACE,52975,0.0,16.62,0,52.45,0.0,0.0,0,0,0
63.85,RACE,52975,0.0,16.63,0,52.49,0.0,0.0,0,0,0
64.88,RACE,52975,0.0,16.64,0,52.44,0.0,0.0,0,0,0
65.9,RACE,52975,0.0,16.65,0,52.45,0.0,0.0,0,0,0
66.91,RACE,52975,0.0,16.66,0,52.44,0.0,0.0,0,0,0
67.91,RACE,52975,0.0,16.67,0,52.44,0.0,0.0,0,0,0
68.91,RACE,52975,0.0,16.67,0,52.45,0.0,0.0,0,0,0
69.94,RACE,52975,0.0,16.68,0,52.44,0.0,0.0,0,0,0
70.96,RACE,52975,0.0,16.69,0,52.51,0.0,0.0,0,0,0
71.96,RACE,52975,0.0,16.7,0,52.49,0.0,0.0,0,0,0
72.97,RACE,52976,0.0,16.71,0,52.51,0.0,0.0,0,0,0
73.99,RACE,52976,0.0,16.72,0,52.47,0.0,0.0,0,0,0
75.02,RACE,52976,0.0,16.72,0,52.45,0.0,0.0,0,0,0
76.04,RACE,52976,0.0,16.73,0,52.51,0.0,0.0,0,0,0
77.05,RACE,52976,0.0,16.74,0,52.51,0.0,0.0,0,0,0
78.07,RACE,52976,0.0,16.75,0,52.49,0.0,0.0,0,0,0
79.1,RACE,52976,0.0,16.76,0,52.49,0.0,0.0,0,0,0
80.12,RACE,52976,0.0,16.77,0,52.52,0.0,0.0,0,0,0
81.14,RACE,52976,0.0,16.78,0,52.51,0.0,0.0,0,0,0
82.15,RACE,52976,0.0,16.78,0,52.51,0.0,0.0,0,0,0
83.15,RACE,52976,0.0,16.79,0,52.51,0.0,0.0,0,0,0
84.18,RACE,52976,0.0,16.8,0,52.45,0.0,0.0,0,0,0
85.21,RACE,52976,0.0,16.81,0,52.56,0.0,0.0,0,0,0
86.23,RACE,52981,0.0,16.82,0,52.52,0.0,0.0,0,0,0
87.23,RACE,52989,0.0,16.83,0,52.58,0.0,0.0,0,0,0
88.26,RACE,52992,0.0,16.83,0,52.54,0.0,0.0,0,0,0
89.28,RACE,52995,0.0,16.84,0,52.58,0.0,0.0,0,0,0
90.3,RACE,52995,0.0,16.85,0,52.52,0.0,0.0,0,0,0
91.33,RACE,52995,0.0,16.86,0,52.56,0.0,0.0,0,0,0
92.33,RACE,52995,0.0,16.87,0,52.52,0.0,0.0,0,0,0
93.34,RACE,52995,0.0,16.88,0,52.52,0.0,0.0,0,0,0
94.36,RACE,52995,0.0,16.89,0,52.54,0.0,0.0,0,0,0
95.39,RACE,52995,0.0,16.89,0,52.54,0.0,0.0,0,0,0
96.39,RACE,52995,0.0,16.9,0,52.54,0.0,0.0,0,0,0
97.42,RACE,52995,0.0,16.91,0,52.54,0.0,0.0,0,0,0
98.44,RACE,52995,0.0,16.92,0,52.56,0.0,0.0,0,0,0
99.46,RACE,52995,0.0,16.93,0,52.51,0.0,0.0,0,0,0
100.49,RACE,52995,0.0,16.94,0,52.52,0.0,0.0,0,0,0
101.52,RACE,52995,0.0,16.95,0,52.56,0.0,0.0,0,0,0
102.52,RACE,52995,0.0,16.95,0,52.51,0.0,0.0,0,0,0
103.54,RACE,52995,0.0,16.96,0,52.56,0.0,0.0,0,0,0
104.56,RACE,52995,0.0,16.97,0,52.56,0.0,0.0,0,0,0
105.59,RACE,52995,0.0,16.98,0,52.56,0.0,0.0,0,0,0
106.61,RACE,52996,0.0,16.99,0,52.54,0.0,0.0,0,0,0
107.64,RACE,52998,0.0,17.0,0,52.54,0.0,0.0,0,0,0
108.66,RACE,52999,0.0,17.01,0,52.56,0.0,0.0,0,0,0
109.67,RACE,52999,0.0,17.02,0,52.56,0.0,0.0,0,0,0
110.67,RACE,52999,0.0,17.02,0,52.56,0.0,0.0,0,0,0
111.67,RACE,52999,0.0,17.03,0,52.58,0.0,0.0,0,0,0
112.67,RACE,52999,0.0,17.04,0,52.59,0.0,0.0,0,0,0
113.69,RACE,52999,0.0,17.05,0,52.56,0.0,0.0,0,0,0
114.71,RACE,52999,0.0,17.06,0,52.58,0.0,0.0,0,0,0
115.71,RACE,52999,0.0,17.07,0,52.58,0.0,0.0,0,0,0
116.74,RACE,52999,0.0,17.08,0,52.58,0.0,0.0,0,0,0
117.77,RACE,52999,0.0,17.08,0,52.54,0.0,0.0,0,0,0
118.79,RACE,53000,0.0,17.09,0,52.54,0.0,0.0,0,0,0
119.82,RACE,53000,0.0,17.1,0,52.54,0.0,0.0,0,0,0
120.85,RACE,53000,0.0,17.11,0,52.52,0.0,0.0,0,0,0
121.87,RACE,53001,0.0,17.12,0,52.54,0.0,0.0,0,0,0
122.87,RACE,53001,0.0,17.13,0,52.54,0.0,0.0,0,0,0
