Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.04,RACE,344290,0.0,15.07,0,54.43,0.0,0.0,0,0,0
2.07,RACE,344475,13.88,15.12,0,53.53,3.69,197.37,88,55,291
3.08,RACE,345549,26.97,15.09,0,54.43,0.0,0.0,0,0,565
4.13,RACE,346577,20.6,15.07,0,54.43,0.0,0.0,0,0,432
5.14,RACE,347346,15.01,15.07,0,54.45,0.0,0.0,0,0,314
6.14,RACE,347883,9.96,15.09,0,54.47,0.0,0.0,0,0,208
7.18,RACE,348212,5.51,15.13,0,54.43,0.0,0.0,0,0,115
8.21,RACE,348361,1.76,15.18,0,54.43,0.0,0.0,0,0,37
9.23,RACE,348388,0.29,15.25,0,54.34,0.16,8.53,36,9,6
10.27,RACE,348881,22.57,15.27,0,53.44,4.82,257.59,76,85,473
11.29,RACE,350026,24.57,15.24,0,54.45,0.0,0.0,0,0,515
12.32,RACE,350953,18.43,15.23,0,54.43,0.0,0.0,0,0,386
13.35,RACE,351765,11.76,15.23,0,54.43,0.0,0.0,0,0,246
14.39,RACE,352168,7.2,15.26,0,54.41,0.0,0.0,0,0,150
15.43,RACE,352381,3.04,15.32,0,54.43,0.0,0.0,0,0,63
16.44,RACE,352430,0.73,15.38,0,54.43,0.0,0.0,0,0,15
17.47,RACE,352450,2.73,15.45,0,54.29,0.2,11.07,25,10,57
18.51,RACE,352975,24.39,15.48,0,53.35,5.82,310.67,83,93,511
19.53,RACE,354115,23.7,15.45,0,54.41,0.0,0.0,0,0,497
20.56,RACE,355009,17.74,15.44,0,54.43,0.0,0.0,0,0,372
21.6,RACE,355785,11.21,15.44,0,54.43,0.0,0.0,0,0,235
22.64,RACE,356164,6.6,15.48,0,54.45,0.0,0.0,0,0,138
23.67,RACE,356355,2.75,15.54,0,54.43,0.0,0.0,0,0,57
24.69,RACE,356389,1.49,15.61,0,54.45,0.0,0.0,0,0,31
25.73,RACE,356601,18.43,15.66,0,54.34,5.27,286.22,999,71,386
26.74,RACE,357356,15.43,15.67,0,53.73,1.75,94.19,999,56,323
27.78,RACE,358054,16.67,15.68,0,54.31,0.05,2.55,999,57,349
28.79,RACE,358740,14.68,15.69,0,54.22,0.53,28.9,999,51,307
29.81,RACE,359428,15.65,15.7,0,54.45,0.0,0.0,0,0,328
30.85,RACE,359987,10.5,15.72,0,54.43,0.0,0.0,0,0,220
31.88,RACE,360395,5.0,15.76,0,54.43,0.0,0.0,0,0,104
32.93,RACE,360517,1.75,15.83,0,54.4,0.0,0.0,0,0,36
33.96,RACE,360523,0.0,15.91,0,54.43,0.0,0.0,0,0,0
