Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.03,DRIVE,0,0.0,15.06,0,0.0,0.0,0.0,0,0.0,0
2.03,DRIVE,0,0.0,15.13,0,0.0,0.0,0.0,0,0.0,0
3.07,DRIVE,0,0.0,15.19,0,0.0,0.0,0.0,0,0.0,0
4.07,DRIVE,0,0.0,15.26,0,0.0,0.0,0.0,0,0.0,0
5.08,DRIVE,0,0.0,15.32,0,0.0,0.0,0.0,0,0.0,0
6.09,DRIVE,0,0.0,15.39,0,0.0,0.0,0.0,0,0.0,0
7.1,DRIVE,0,0.0,15.46,0,0.0,0.0,0.0,0,0.0,0
8.13,DRIVE,0,0.0,15.53,0,0.0,0.0,0.0,0,0.0,0
9.14,DRIVE,0,0.0,15.59,0,0.0,0.0,0.0,0,0.0,0
10.16,DRIVE,0,0.0,15.66,0,0.0,0.0,0.0,0,0.0,0
11.18,DRIVE,0,0.0,15.73,0,0.0,0.0,0.0,0,0.0,0
12.2,DRIVE,0,0.0,15.8,0,0.0,0.0,0.0,0,0.0,0
13.22,DRIVE,0,0.0,15.87,0,0.0,0.0,0.0,0,0.0,0
14.23,DRIVE,0,0.0,15.95,0,0.0,0.0,0.0,0,0.0,0
15.24,DRIVE,0,0.0,16.02,0,0.0,0.0,0.0,0,0.0,0
