Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.04,DRIVE,0,0.0,15.07,0,0.0,0.0,0.0,0,0.0,0
2.06,DRIVE,0,0.0,15.13,0,0.0,0.0,0.0,0,0.0,0
3.09,DRIVE,0,0.0,15.2,0,0.0,0.0,0.0,0,0.0,0
4.11,DRIVE,0,0.0,15.26,0,0.0,0.0,0.0,0,0.0,0
5.13,DRIVE,0,0.0,15.33,0,0.0,0.0,0.0,0,0.0,0
6.16,DRIVE,0,0.0,15.39,0,0.0,0.0,0.0,0,0.0,0
7.19,DRIVE,0,0.0,15.46,0,0.0,0.0,0.0,0,0.0,0
8.21,DRIVE,0,0.0,15.53,0,0.0,0.0,0.0,0,0.0,0
9.24,DRIVE,0,0.0,15.6,0,0.0,0.0,0.0,0,0.0,0
10.28,DRIVE,0,0.0,15.67,0,0.0,0.0,0.0,0,0.0,0
