Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.03,RACE,197616,0.0,16.4,0,52.52,0.0,0.0,0,0,0
2.03,RACE,197616,0.0,16.4,0,52.51,0.0,0.0,0,0,0
3.05,RACE,197679,2.22,16.41,1,49.27,15.48,762.73,100,30,46
4.05,RACE,197830,4.75,16.42,1,49.57,18.07,895.79,100,39,99
5.05,RACE,198094,7.12,16.42,1,49.69,19.35,961.67,100,48,149
6.05,RACE,198454,9.14,16.43,1,49.02,19.9,975.66,100,55,191
7.05,RACE,198900,10.98,16.43,1,49.34,19.81,977.16,100,60,230
8.07,RACE,199423,12.76,16.43,1,49.53,19.88,984.91,100,66,267
9.09,RACE,200013,14.12,16.44,1,49.59,19.8,981.9,100,71,296
10.09,RACE,200651,15.01,16.44,1,49.27,19.94,982.33,100,74,314
11.1,RACE,201324,15.8,16.44,1,49.78,19.67,978.9,100,76,331
12.12,RACE,202024,16.26,16.44,1,49.83,19.74,983.73,100,78,341
13.12,RACE,202745,16.59,16.44,1,50.41,12.09,609.48,100,72,347
14.14,RACE,203464,16.34,16.44,1,51.08,10.58,540.59,100,70,342
15.15,RACE,204182,16.18,16.45,1,51.19,9.38,479.87,100,68,339
16.15,RACE,204898,16.34,16.45,1,50.57,12.51,632.74,100,72,342
17.15,RACE,205620,16.75,16.45,1,51.17,6.73,344.27,100,67,351
18.16,RACE,206336,16.34,16.45,1,51.03,11.26,574.37,100,70,342
19.17,RACE,207053,16.67,16.45,1,50.96,14.0,713.21,100,74,349
20.17,RACE,207773,16.5,16.45,1,50.82,9.56,485.86,100,70,346
21.18,RACE,208493,16.5,16.45,1,50.9,10.43,530.79,100,70,346
22.18,RACE,209212,16.34,16.45,1,50.1,15.22,762.61,100,74,342
23.21,RACE,209935,16.34,16.45,1,50.57,16.37,827.7,100,75,342
24.21,RACE,210659,16.59,16.46,1,50.27,11.56,580.89,100,71,347
25.21,RACE,211383,16.5,16.46,1,50.85,9.63,489.55,100,69,346
26.21,RACE,212108,16.5,16.46,1,51.4,5.5,282.73,100,65,346
27.24,RACE,212828,16.42,16.46,1,51.03,8.49,433.07,100,68,344
28.24,RACE,213552,16.59,16.46,1,51.15,7.21,368.8,100,67,347
29.26,RACE,214276,16.5,16.46,1,51.57,4.12,212.69,100,64,346
30.28,RACE,214995,16.5,16.46,1,51.12,7.56,386.28,100,67,346
31.28,RACE,215719,16.59,16.46,1,51.49,4.92,253.15,100,65,347
32.29,RACE,216443,16.42,16.46,1,51.8,2.18,112.88,100,61,344
33.31,RACE,217162,17.1,16.47,1,51.08,5.65,288.4,100,68,358
34.32,RACE,217886,16.26,16.47,1,51.7,3.22,166.25,100,62,341
35.35,RACE,218604,16.42,16.47,1,50.9,9.94,505.84,100,69,344
36.37,RACE,219329,16.76,16.47,1,51.47,5.25,269.95,100,66,351
37.39,RACE,220051,16.42,16.47,1,51.68,3.88,200.72,100,63,344
38.41,RACE,220770,16.42,16.47,1,50.94,8.78,447.05,100,68,344
39.43,RACE,221494,16.59,16.47,1,51.47,5.22,268.66,100,65,347
40.46,RACE,222214,16.34,16.47,1,51.27,6.49,332.56,100,66,342
41.47,RACE,222933,16.75,16.47,1,50.66,12.15,615.61,100,72,351
42.48,RACE,223661,16.42,16.48,1,51.68,3.33,172.14,100,63,344
43.5,RACE,224380,16.34,16.48,1,51.36,5.43,279.0,100,65,342
44.5,RACE,225102,16.59,16.48,1,51.17,6.8,347.9,100,66,347
45.53,RACE,225829,16.67,16.48,1,52.17,-0.0,-0.16,100,58,349
46.53,RACE,226546,16.5,16.48,1,50.94,8.66,440.89,100,69,346
47.53,RACE,227272,16.59,16.48,1,51.86,1.99,103.3,100,61,347
48.54,RACE,227994,16.34,16.48,1,51.64,3.45,178.12,100,62,342
49.56,RACE,228712,16.34,16.48,1,51.01,7.5,382.47,100,67,342
50.58,RACE,229432,16.42,16.49,1,51.13,9.13,466.65,100,68,344
51.59,RACE,230156,16.34,16.49,1,51.59,4.43,228.29,100,63,342
230512.76,RACE,230875,16.76,33756376.0,1,50.01,19.68,984.06,100,80,351
230513.78,RACE,231827,17.84,33737492.0,1,50.11,19.86,995.19,100,83,374
230514.8,RACE,232624,18.43,33721684.0,1,50.99,20.05,1022.15,100,86,386
230515.82,RACE,233437,18.74,33705560.0,1,50.11,19.64,984.22,100,86,393
230516.84,RACE,234261,18.85,33689216.0,1,49.76,19.91,990.84,100,87,395
230517.86,RACE,235098,19.29,33672616.0,1,50.83,20.07,1020.14,100,89,404
230518.88,RACE,235950,19.51,33655720.0,1,50.87,20.45,1040.34,100,90,409
230519.9,RACE,236816,19.98,33638548.0,1,49.66,19.83,984.83,100,91,419
230520.9,RACE,237662,18.74,33621764.0,0,51.93,0.0,0.0,0,0,393
230521.94,RACE,238466,18.03,33605820.0,0,51.99,0.0,0.0,0,0,378
230522.94,RACE,239230,16.92,33590668.0,0,51.98,0.0,0.0,0,0,355
230523.96,RACE,239960,16.84,33576188.0,1,50.27,19.96,1003.38,100,80,353
230524.96,RACE,240712,17.37,33561276.0,1,49.76,19.93,991.59,100,82,364
230525.98,RACE,241493,18.03,33545788.0,1,49.46,19.79,978.95,100,84,378
230527.02,RACE,242286,18.03,33530060.0,1,49.8,20.25,1008.34,100,85,378
230528.04,RACE,243083,18.43,33514250.0,1,49.06,20.17,989.65,100,85,386
230529.04,RACE,243891,18.53,33498226.0,0,50.32,15.03,756.17,83,81,388
230530.04,RACE,244702,18.43,33482142.0,0,51.82,0.0,0.0,0,0,386
230531.08,RACE,245481,17.46,33466692.0,0,51.93,0.0,0.0,0,0,366
230532.08,RACE,246219,16.5,33452054.0,0,51.94,0.0,0.0,0,0,346
230533.1,RACE,246919,15.65,33438172.0,0,51.99,0.0,0.0,0,0,328
230534.1,RACE,247589,14.88,33424882.0,0,52.01,0.0,0.0,0,0,312
230535.12,RACE,248231,14.55,33412148.0,0,52.05,0.0,0.0,0,0,305
230536.14,RACE,248854,14.06,33399792.0,0,52.05,0.0,0.0,0,0,294
230537.16,RACE,249460,13.65,33387776.0,0,52.07,0.0,0.0,0,0,286
230538.16,RACE,250051,13.32,33376056.0,0,52.07,0.0,0.0,0,0,279
230539.18,RACE,250630,13.06,33364572.0,0,51.96,2.12,110.36,20,47,273
230540.18,RACE,251206,13.11,33353148.0,0,52.08,0.0,0.0,0,0,275
230541.22,RACE,251765,12.61,33342060.0,0,52.1,0.0,0.0,0,0,264
230542.22,RACE,252442,12.33,33328632.0,0,52.07,0.32,16.71,30,31,258
230543.26,RACE,252978,12.11,33318002.0,0,52.14,0.0,0.0,0,0,253
230544.28,RACE,253501,11.72,33307632.0,0,52.14,0.0,0.0,8,0,245
230545.32,RACE,254015,11.81,33297434.0,0,51.52,4.45,229.11,23,49,247
230546.34,RACE,254532,11.76,33287182.0,0,51.66,4.03,208.4,30,47,246
230547.36,RACE,255057,12.11,33276770.0,0,50.8,10.29,522.82,52,55,253
230548.4,RACE,255590,12.38,33266198.0,0,51.1,8.83,451.25,51,54,259
230549.4,RACE,256144,13.22,33255212.0,0,50.76,7.91,401.75,54,59,277
230550.44,RACE,256726,13.65,33243670.0,0,50.87,8.64,439.42,45,58,286
230551.46,RACE,257336,14.12,33231572.0,0,51.64,4.29,221.45,18,55,296
230552.48,RACE,257948,13.77,33219432.0,0,52.1,0.0,0.0,0,0,288
230553.5,RACE,258546,13.82,33207574.0,0,52.1,0.0,0.0,0,0,289
230554.54,RACE,259128,13.11,33196030.0,0,52.17,0.0,0.0,0,0,275
230555.54,RACE,259693,12.71,33184824.0,0,52.17,0.0,0.0,0,0,266
230556.58,RACE,260379,12.42,33171218.0,0,52.17,0.0,0.0,0,0,260
230557.6,RACE,260914,12.02,33160606.0,0,52.22,0.0,0.0,0,0,252
230558.6,RACE,261428,11.6,33150414.0,0,52.21,0.0,0.0,0,0,243
230559.62,RACE,261899,10.08,33141072.0,0,52.24,0.0,0.0,0,0,211
230560.66,RACE,262311,8.78,33132900.0,0,52.24,0.0,0.0,0,0,184
230561.68,RACE,262635,6.25,33126476.0,0,52.24,0.0,0.0,0,0,131
230562.7,RACE,262839,3.12,33122428.0,0,52.26,0.0,0.0,0,0,65
230563.72,RACE,262889,1.12,33121436.0,0,52.26,0.0,0.0,0,0,23
230564.72,RACE,262892,1.12,33121378.0,0,52.28,0.0,0.0,0,0,23
230565.76,RACE,262892,0.0,33121378.0,0,52.28,0.0,0.0,0,0,0
