Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.09,RACE,314457,0.0,15.07,0,54.45,0.0,0.0,0,0,0
2.12,RACE,314457,0.0,15.13,0,54.43,0.0,0.0,0,0,0
3.15,RACE,314457,0.0,15.2,0,54.45,0.0,0.0,0,0,0
4.18,RACE,314457,0.0,15.27,0,54.45,0.0,0.0,0,0,0
5.21,RACE,314457,0.0,15.33,0,54.47,0.0,0.0,0,0,0
6.24,RACE,314517,2.44,15.4,0,54.36,0.14,7.66,6,9,51
7.29,RACE,314609,2.06,15.46,0,54.4,0.05,2.83,10,5,43
8.31,RACE,314691,2.05,15.52,0,54.43,0.06,3.05,11,5,42
9.32,RACE,314779,2.12,15.58,0,54.43,0.06,3.21,12,6,44
10.35,RACE,314870,2.09,15.64,0,54.41,0.07,3.59,12,6,43
11.37,RACE,314954,2.44,15.7,0,54.36,0.07,3.64,12,7,51
12.39,RACE,315045,2.7,15.77,0,54.4,0.11,6.09,15,8,56
13.42,RACE,315141,1.89,15.83,0,54.4,0.08,4.51,15,5,39
14.44,RACE,315220,2.84,15.89,0,54.43,0.12,6.48,15,9,59
15.47,RACE,315326,2.2,15.96,0,54.31,0.09,5.05,15,6,46
16.49,RACE,315400,1.42,16.02,0,54.14,0.66,35.95,17,9,29
17.52,RACE,315550,2.65,16.08,0,54.4,0.12,6.26,17,9,55
18.56,RACE,315664,2.52,16.15,0,54.31,0.12,6.52,17,8,52
19.58,RACE,315785,3.03,16.21,0,54.29,0.18,9.61,20,10,63
20.61,RACE,315935,3.75,16.28,0,54.36,0.21,11.25,20,13,78
21.65,RACE,316118,4.57,16.34,0,54.34,0.24,12.88,20,16,95
22.67,RACE,316337,5.39,16.39,0,54.25,0.3,16.22,20,18,113
23.71,RACE,316590,6.24,16.45,0,54.31,0.36,19.33,20,21,130
24.74,RACE,316880,7.06,16.5,0,54.34,0.39,20.98,20,25,148
25.77,RACE,317208,7.96,16.55,0,54.36,0.46,24.84,20,27,166
26.8,RACE,317672,9.06,16.59,0,54.31,0.51,27.64,20,31,190
27.84,RACE,318086,9.9,16.63,0,54.32,0.55,30.1,20,35,207
28.87,RACE,318538,10.81,16.67,0,54.36,0.61,33.21,20,38,226
29.91,RACE,319030,11.81,16.7,0,54.38,0.64,34.91,20,41,247
30.93,RACE,319565,12.76,16.73,0,54.23,0.69,37.64,20,45,267
31.93,RACE,320144,13.76,16.76,0,54.2,0.77,41.9,20,48,288
32.95,RACE,320771,15.08,16.78,0,54.04,0.93,50.42,22,54,316
33.96,RACE,321478,17.28,16.8,0,54.14,1.07,57.77,22,61,362
34.97,RACE,322277,19.4,16.8,0,54.32,1.19,64.86,22,69,406
35.98,RACE,323173,21.68,16.8,0,54.27,1.36,73.64,22,77,454
37.01,RACE,324169,24.04,16.79,0,54.2,1.48,80.43,22,85,504
38.05,RACE,325267,26.54,16.76,0,54.09,1.61,86.98,22,94,556
39.09,RACE,326759,27.65,16.7,0,54.09,1.38,74.81,22,99,579
40.14,RACE,327965,27.64,16.67,0,54.2,1.39,75.55,22,99,579
41.17,RACE,329170,27.64,16.64,0,54.16,1.32,71.49,18,99,579
