Time,State,Ticks,Speed,Target,SmartCruise,Volts,Amps,PowerInst,Throttle,Duty,RPM
1.02,RACE,67011,0.0,16.4,0,52.72,0.0,0.0,0,0,0
2.02,RACE,67080,2.18,16.4,1,51.06,13.63,696.04,100,26,45
3.03,RACE,67224,4.63,16.41,1,49.81,17.83,888.18,100,38,97
4.05,RACE,67484,7.03,16.42,1,49.34,19.49,961.47,100,47,147
5.08,RACE,67841,9.22,16.42,1,49.99,19.67,983.55,100,54,193
6.09,RACE,68279,10.88,16.42,1,49.29,20.13,992.25,100,60,228
7.1,RACE,68790,12.47,16.43,1,49.83,19.84,988.82,100,65,261
8.12,RACE,69365,13.88,16.43,1,49.62,19.75,979.97,100,70,291
9.14,RACE,70157,15.01,16.43,1,50.01,19.66,983.01,100,74,314
10.14,RACE,70835,15.87,16.43,1,49.45,19.96,987.12,100,77,332
11.16,RACE,71544,16.5,16.43,1,49.5,19.6,970.41,100,79,346
12.17,RACE,72287,17.46,16.43,1,50.15,20.23,1014.54,100,82,366
13.17,RACE,73068,18.43,16.43,1,50.45,19.78,997.71,100,85,386
14.18,RACE,73886,19.07,16.43,1,50.57,19.95,1008.79,100,87,399
15.21,RACE,74735,19.87,16.43,1,49.87,19.94,994.6,100,91,416
16.23,RACE,75617,20.48,16.43,1,50.34,19.53,983.43,100,92,429
17.25,RACE,76515,20.73,16.43,1,50.13,19.2,962.31,100,93,434
18.27,RACE,77420,20.86,16.43,1,49.5,19.66,973.33,100,94,437
19.29,RACE,78324,20.6,16.43,1,50.03,19.89,995.15,100,93,432
20.32,RACE,79212,19.98,16.43,1,49.92,20.07,1001.64,100,91,419
21.34,RACE,80084,19.75,16.43,1,49.88,20.23,1009.17,100,90,414
22.35,RACE,80943,19.51,16.43,1,49.83,20.18,1005.71,100,90,409
23.37,RACE,81797,19.4,16.43,1,49.73,19.87,988.01,100,89,406
24.4,RACE,82651,19.63,16.43,1,49.97,19.88,993.41,100,90,411
25.42,RACE,83519,20.1,16.43,1,49.94,19.93,995.49,100,92,421
26.44,RACE,84408,20.48,16.43,1,49.88,19.61,978.19,100,93,429
27.46,RACE,85322,21.4,16.43,1,49.41,19.14,945.61,100,95,448
28.48,RACE,86278,22.26,16.43,1,50.13,19.22,963.32,100,100,467
29.5,RACE,87271,23.36,16.43,1,50.25,15.07,757.28,100,100,490
30.52,RACE,88290,23.53,16.43,1,50.66,14.12,715.31,100,100,493
31.55,RACE,89322,23.7,16.42,1,50.38,13.63,686.79,100,100,497
32.55,RACE,90356,23.36,16.42,0,51.87,0.0,0.0,0,0,490
33.57,RACE,91564,20.99,16.42,0,51.94,0.0,0.0,0,0,440
34.6,RACE,92414,18.43,16.42,0,51.98,0.0,0.0,0,0,386
35.6,RACE,93195,16.92,16.42,0,52.03,0.0,0.0,0,0,355
36.62,RACE,93885,14.49,16.42,0,52.01,0.0,0.0,0,0,303
37.62,RACE,94439,11.17,16.42,0,52.05,0.0,0.0,0,0,234
38.64,RACE,94853,7.44,16.43,0,52.08,0.0,0.0,0,0,156
39.66,RACE,95065,3.04,16.43,0,52.14,0.0,0.0,0,0,63
40.68,RACE,95108,1.39,16.44,0,52.12,0.0,0.0,0,0,29
41.68,RACE,95111,0.19,16.45,0,52.12,0.0,0.0,0,0,3
42.7,RACE,95111,0.0,16.46,0,52.14,0.0,0.0,0,0,0
